area_sqm,method,location,cost
649.9116016671363,0,2,179905.26
126.0707795295473,2,0,50834.55
780.0987873413305,2,2,516840.75
18.365523303329432,0,2,5019.58
444.24331598241304,2,0,189106.67
543.902856012467,2,0,240102.25
103.31438463893434,2,0,48729.32
695.7926641230466,2,2,474789.16
932.835685017405,0,2,245326.06
24.815092726222623,1,2,10554.95
239.8577094890233,0,0,39532.71
610.1726638846334,0,2,177263.01
252.8246436778469,0,2,59823.67
200.9136637137441,1,0,54387.31
717.8642639201644,2,1,370162.97
558.5403372572717,2,1,288383.74
17.45778857840346,0,0,3024.54
438.684411633127,2,0,163265.32
264.1432194682029,0,0,48477.77
235.8380086717949,0,1,46389.97
845.0452617317126,2,2,598156.79
842.6865131250823,2,0,347542.39
24.35563565516943,1,1,8100.25
867.0522866151467,1,1,288997.83
611.0470256959354,0,0,100796.39
919.2441399104099,1,2,376954.35
186.42585597034886,1,2,71604.67
554.1957011575248,1,1,184739.67
998.647087675346,0,1,231644.84
983.0021400436995,1,0,266626.33
256.65771373314186,2,2,177901.79
741.1697479102917,2,2,471889.03
604.0534442706186,0,1,127380.76
298.98653681920644,0,0,47855.54
404.11417909530854,2,1,196497.05
837.678969593924,0,1,182942.93
899.3915863398064,0,0,163715.04
314.17160848381326,2,2,204308.94
254.2647219631514,2,2,178658.62
137.97063844576974,0,0,23944.12
755.1264684183001,0,2,218012.28
608.0021195055747,2,1,280667.63
426.86294183855733,2,1,210433.66
304.7324439795293,2,2,194902.66
276.66995113841705,2,1,152856.39
982.0252895247158,1,1,306728.81
286.9768704167134,1,2,123181.32
73.4414194586696,0,0,12641.43
934.348508475737,1,1,291137.46
907.8060957580741,2,1,460757.98
957.6458650398748,1,1,320727.85
343.2237726543429,2,2,232216.5
240.42801119987828,0,0,45799.96
603.1359347310216,1,2,220841.4
983.9522537744684,1,2,431550.27
561.032398774422,0,1,121749.64
928.899591880335,1,1,288504.61
230.98008015212807,2,0,93123.58
615.6678134647842,1,1,201434.38
81.49915029307718,0,0,12770.06
691.134149211042,0,2,205708.78
938.8487212122496,0,1,217306.17
560.4070900824717,1,1,176331.54
938.8082176282165,0,0,157483.32
182.45560709087064,2,1,101500.19
954.1281311642174,1,0,238043.68
292.778424260281,0,0,53304.73
172.11423813624975,1,2,70587.99
108.82234503364657,0,0,15821.22
830.518814607282,0,0,150137.23
708.9152882918806,0,0,139099.15
900.3710321823412,2,1,461901.16
106.36282464281373,2,0,45213.87
958.7190586966943,1,0,252811.94
147.61626789566083,1,2,61267.92
533.3514275325606,1,1,165576.13
580.3141023987878,2,2,390703.03
115.13576374184201,1,1,33733.34
311.92286606891554,1,2,129856.18
803.0062996204722,2,1,424570.8
285.4636548874415,0,0,48694.29
931.7186127618119,1,2,390765.87
534.3057528198325,1,1,172130.35
738.6228254467402,2,1,416783.31
758.8933169140254,2,0,341846.69
257.6649081314479,0,1,53361.38
690.0039336172754,2,1,336740.64
967.4755247454332,1,2,407567.76
134.66609729219005,1,0,33209.37
835.1259295236632,1,0,208032.65
905.6122910612856,0,1,220146.0
205.41623250887818,2,0,81662.05
93.57104049040458,2,2,59337.62
579.7220283503143,2,1,322232.58
245.53821297239068,2,2,179844.67
310.1650725712334,1,0,75866.51
862.0548309473805,1,0,248470.99
875.4143182397676,1,1,276490.75
342.9483856574844,1,1,102842.29
602.8624361354916,2,2,392358.41
482.67937561436236,0,1,106789.7
761.4689514553926,2,0,311618.11
696.0724030209403,0,0,121414.58
71.44569215041881,2,0,26417.44
131.3634568152916,2,1,77724.92
457.47560298556954,2,2,262435.59
128.4307738917651,0,2,37220.53
864.3527822692536,2,1,431118.8
518.8540120454882,1,1,156462.77
471.02523762459657,2,1,289242.14
618.2443072864783,0,0,113793.6
975.0968124521092,0,2,288306.22
40.76462914164435,0,2,10429.31
123.96404783101598,1,2,47902.4
973.164979043144,2,1,543154.97
528.1924277587417,1,2,212413.94
843.4073707677628,0,1,211420.64
685.3442011556328,0,0,114223.59
171.2653086911448,0,1,35517.77
488.7906634891542,2,1,233661.36
410.15452764800824,2,0,193357.68
906.267866636172,0,0,147554.78
472.9295597589261,1,1,138262.64
818.198648221456,2,2,518640.93
91.58559578128592,0,0,14456.79
79.25934172515005,1,2,33358.57
377.7543015105882,2,1,193978.24
285.767666362324,0,1,54025.93
433.3071991209549,2,2,289652.3
646.0255791826742,0,0,119340.29
537.1092571477145,2,0,216446.36
611.414430117497,0,0,106505.62
978.995028932632,2,1,516373.16
586.0425778130382,1,1,190124.33
718.6094050688681,0,0,141103.07
902.732843508562,2,2,623895.33
642.3634822362073,0,2,177863.05
112.69796459109614,1,0,28314.52
783.5219713353437,0,1,181857.63
666.3695138045977,1,2,275152.1
731.8683513471282,1,1,268932.21
216.50460021470047,2,0,83286.57
224.48086932275817,1,1,70099.74
23.42458306846744,0,1,4985.93
756.3490484672184,2,0,285916.13
226.25057723778767,1,0,65379.59
323.00531568209135,2,2,229290.22
808.4300187613029,0,0,141574.6
916.8211263817121,2,1,464865.38
979.1094322198159,0,2,269270.81
403.03896050593335,0,1,83607.76
161.66469111665654,1,0,39454.08
248.41827647193662,1,2,105395.46
469.36103696642846,1,2,215347.5
861.2002138968974,1,0,218131.92
323.79685977913044,1,2,146708.13
523.5060687259727,2,1,252505.68
63.67678838877733,0,2,20201.49
725.730408656462,2,2,449434.22
595.2350623834785,0,0,98872.97
731.7546013316522,2,2,543699.74
978.459430525762,0,2,278122.82
799.7970316917937,0,0,140453.6
756.7803696463205,0,1,163802.27
93.16708385263917,2,1,48738.13
175.45763635015027,0,1,40422.93
708.3785721243858,1,0,194120.06
413.62613809986175,1,0,109822.44
928.3455658514,0,2,256231.37
503.12338589388605,1,0,134195.54
693.9681238761468,0,1,140844.58
525.5917876515666,1,2,217753.45
831.6240978566578,1,1,250035.45
661.6277852791446,0,1,145717.2
809.5124206330286,2,1,387617.29
968.1329681585271,2,2,703578.87
266.041347852984,0,2,81440.79
18.898376699160984,1,1,6427.12
877.845220183179,1,0,223693.21
874.4150516721135,1,0,230195.62
704.5723481485398,2,2,434146.57
985.6249561630359,2,2,666879.1
310.39531703625215,0,2,91830.1
838.795278467322,2,0,360722.19
20.12935693398123,0,0,3562.19
731.0133735088673,1,2,331867.45
644.0693316660876,0,1,139600.96
625.014101852448,0,2,192158.82
17.02948932464258,2,2,10240.52
886.6126406091289,0,2,251457.31
81.74995655782874,2,0,35551.24
53.8827295433014,2,0,21911.4
785.8766416733877,2,0,334961.99
502.1533665942461,0,0,84173.71
720.4880554930469,1,1,225254.14
370.8057023429203,0,1,81757.35
459.23601103297676,0,1,101135.46
146.62557495460143,1,2,55824.82
62.5350325678904,2,1,34021.55
845.0343650120676,0,1,195028.2
374.2581797806725,2,2,271426.36
752.7987937651725,1,2,305221.22
240.6403116230781,2,2,165253.56
214.37892018936572,2,1,123931.91
348.319360758952,2,1,166523.0
322.48215461367585,0,0,57815.7
659.9875425642201,0,2,189601.41
795.400199699326,0,1,164296.31
752.0964197595033,1,0,224042.5
98.4478153554346,1,2,41319.99
841.8967884604585,1,2,369033.78
610.1827588068284,0,1,132528.78
354.146706969234,1,2,157576.87
552.2963968588833,1,1,167721.71
492.7504063183652,2,0,199084.93
271.79868019462634,0,1,64098.78
53.57806013585247,2,2,32833.39
432.66495715298265,0,1,108219.44
485.1811697468844,1,2,185708.53
763.0898019378909,0,2,234278.01
975.1842513483782,2,2,606354.45
710.3222565656024,1,0,187792.44
95.87177553367913,1,0,26469.96
992.3680455834252,2,0,428159.37
655.5569793107659,2,1,384662.44
508.23242285288165,2,2,339901.09
335.9377702622461,2,1,165130.86
903.7351800884136,1,2,387223.59
991.3911929020304,1,0,254603.76
574.404521981703,2,2,359516.47
869.6203957920436,1,1,299038.03
484.7466484801088,2,0,213853.47
100.98313965493783,0,1,21982.5
903.369210504303,2,2,604389.91
907.1437968628082,1,2,357894.89
197.11619700948907,2,1,100624.43
657.8670365647779,0,2,176672.33
104.03147384513139,1,1,32147.33
529.5776668309926,0,1,113853.76
611.9829246127147,2,0,265004.92
850.5209562015417,0,0,156524.4
332.8571713563321,0,1,67188.66
382.42621943377213,0,2,105792.86
764.85828611577,0,1,191464.28
378.62206730815296,0,1,86976.57
509.2704852329183,1,1,163700.98
213.09602265827812,2,1,109528.64
809.4909723631662,2,1,400525.47
302.01184726166775,2,1,155570.29
668.6103805373828,0,2,189293.11
40.563570346047754,0,2,12596.36
686.8387664594674,0,0,114446.92
805.7549443252994,0,2,231817.79
689.7044556289421,0,1,153959.07
751.2393878122464,0,2,214783.27
798.9784879927286,2,1,394257.12
521.3287422122147,1,0,137868.94
428.1532791462148,1,2,169372.06
244.34556812135253,0,2,70164.36
982.9762189319019,0,0,184106.71
676.1006342725512,0,0,113177.3
203.01595834555673,0,0,33332.98
31.57154764891003,0,0,5418.61
939.4244953922912,1,0,248133.32
187.07032320588155,1,2,84732.73
187.2286962369371,1,0,48201.0
554.1317302169072,2,0,249447.25
499.91990818516035,1,1,166829.0
829.7023250901896,0,2,237850.81
298.12337269690613,0,1,65954.18
423.21522168673,1,1,126069.51
786.4949970212688,2,0,325469.22
108.39876213649428,2,2,70205.1
565.6481045222918,1,0,142550.98
941.8856318040197,0,0,172397.66
742.3571089357832,1,2,314253.01
434.7836706643743,2,1,230515.26
651.9695234432032,0,0,108119.25
183.5937287040122,1,2,82587.18
553.7516714382975,0,2,168995.9
609.9887950134696,2,1,280955.2
429.3329301171025,1,1,138780.31
214.42611656773437,2,2,152367.66
989.971207946388,0,2,265266.11
959.464559000964,2,1,568039.07
677.1248288489742,0,0,131618.72
343.33694185500997,1,2,147588.59
708.0291135200375,2,1,358986.73
932.3981553829248,0,2,247874.25
864.9014613087356,2,0,386853.85
508.26252576724,0,0,84991.05
237.73077477890925,0,1,50905.18
503.87678189684846,1,0,137000.26
619.6777590253565,0,1,126103.11
252.49679443201936,1,2,101417.25
539.9234154840469,2,2,406085.47
349.53640342566746,1,2,144639.11
750.2228613267614,0,2,189878.34
579.5133308599105,0,2,163901.85
729.3709698884784,0,1,165021.83
155.95418191722234,2,1,83051.32
92.13394340357766,1,1,27790.79
488.88865496119143,2,2,299468.22
342.8897312659051,1,1,101514.31
607.6072138248692,0,0,111194.69
884.4111609437073,2,0,382950.43
583.9788316256486,0,2,173469.39
508.3965650917582,2,2,351460.71
167.02156711899232,1,0,47543.5
37.94485753305685,0,1,8516.32
103.698507807342,0,0,20182.63
983.47216849994,2,1,569102.28
486.3709845567943,2,0,203267.45
609.5253374260899,2,0,267294.28
442.4724269241673,1,1,142803.5
554.4303991277001,2,2,356643.23
58.930403257126905,0,2,17686.95
915.7212801267681,2,0,355626.76
459.2695912646938,1,2,197429.53
673.8298549047057,1,1,220325.55
452.89602714731825,0,0,74103.01
319.6513635559108,1,2,125528.3
708.3497775692364,2,2,490009.33
573.8220733054484,2,1,327508.96
940.4185322810688,1,1,330299.2
86.20241636879585,0,2,25872.15
887.7966061123055,0,0,156458.98
103.7184869495087,0,0,17640.1
806.1108232261876,0,0,148282.98
491.4577403862201,0,0,89208.02
861.5751300268963,2,0,332569.88
368.8880501588909,0,0,63929.64
865.9708284656286,0,2,253864.21
568.074254952693,1,1,178336.42
286.2350140435984,1,2,124839.81
79.45676792144295,1,0,20193.76
294.62996879454715,1,1,82040.33
254.1769227143056,0,2,67364.02
991.1660820724053,2,0,402354.8
460.39669566783044,0,1,107136.49
554.4224110171799,1,2,238900.53
946.3844651495481,2,1,499510.68
380.68076425470633,0,1,70046.11
410.5170509797691,2,0,166675.25
964.6669814681122,2,0,352021.75
718.6379683469326,2,2,454749.92
72.47966662017538,2,1,37163.2
442.771056431634,1,0,108466.08
888.9570091389537,0,2,239036.78
783.3681791395269,2,2,522797.74
788.4355358182698,0,2,244291.12
760.2866697814313,2,2,568598.04
135.0464149334431,1,2,54123.15
302.9993329842576,1,1,97385.53
736.5473598201655,1,0,181191.32
282.71834081617686,1,2,110255.35
798.5543737922779,0,2,226934.35
541.0208532520431,1,2,221102.76
534.1550966906057,1,2,206760.66
681.4632551413206,0,1,150530.01
147.57048977327543,1,0,38271.47
78.70176938895169,1,1,22643.23
56.43975738314799,1,2,23466.67
536.6955151026481,2,2,344092.36
672.512052023252,0,0,108927.52
865.4747215418045,1,1,291226.02
904.6099094396122,2,1,436302.38
998.8985839248151,1,1,325395.67
461.82633735581203,2,2,327858.45
237.30681746960278,2,1,128438.77
530.7574745591501,1,2,237286.82
208.57222630521682,1,2,84393.22
67.64710712373736,2,2,47529.72
631.5807318067324,1,2,268567.4
299.28410256770206,1,2,137476.68
136.78888132100872,0,1,30511.12
860.538469349771,1,0,225621.74
919.3622682151764,1,0,247314.43
258.5944031707069,1,2,114946.1
868.2140007123412,2,2,572339.03
933.2067569034418,2,0,390294.69
676.741707186315,0,1,145342.06
926.6039808296653,0,0,157960.72
313.70843377737975,0,0,60754.59
476.97051597252766,1,0,114484.09
315.7087651028302,1,1,93075.59
397.9059251834782,2,2,267078.32
758.3000250526604,0,0,138214.42
290.02656895482744,2,0,119782.48
805.738380553525,1,2,365703.59
656.1672266262758,1,1,215533.35
867.6230410696209,0,0,143926.17
950.5719205858852,0,2,262273.93
71.31012660603366,0,2,21546.15
982.7193275981144,2,1,486887.44
609.7744309960929,2,0,252755.61
815.8292529587824,1,0,204167.35
656.6184358940587,0,0,120623.27
471.6737809746632,0,0,80998.99
697.9656737896147,0,0,120640.49
153.64649902215328,1,0,41306.17
279.5849552143716,2,1,141701.96
507.091713515062,2,0,221514.98
681.434409315236,2,2,446451.23
502.46689049268855,1,0,127557.6
383.2273268465317,2,0,154348.28
190.9214401745449,1,1,57669.64
675.6465003648594,1,0,183617.94
270.1769860366025,2,1,130779.46
723.0908405184533,0,1,164612.54
937.1609175788316,1,1,286750.61
48.207734551967086,0,1,10264.78
514.7863631939402,0,0,81455.58
530.3518581459451,2,2,376662.9
725.4390276780091,2,0,314621.29
559.4759346777107,2,2,364013.61
876.0892485206703,2,1,465317.23
261.9447276574023,1,2,117594.17
294.6231067230547,1,2,117079.31
596.442140013203,0,2,177469.13
285.04193656101484,2,1,144203.6
41.67904312459544,2,2,32121.21
716.8602108242799,1,2,283215.23
842.9858171762778,0,0,140857.68
418.7186573510378,2,0,184622.82
618.9915807830591,1,1,202504.63
705.4066532330967,2,0,257723.12
269.46046116040276,1,1,85933.39
904.7045751144184,1,1,292345.34
848.980684349084,2,1,425223.43
934.6818028248757,0,1,209298.92
723.1292461312269,2,0,309972.95
252.7649359938311,2,2,172459.52
887.2226039994798,1,2,350611.34
139.8405358951988,1,2,56956.86
134.19899583128375,2,0,51028.47
256.79779781116133,0,2,72266.87
183.68629653595272,2,2,118435.65
228.15150458321966,2,2,144352.3
49.974420147216804,2,0,22235.13
690.2775353161245,0,1,159461.7
32.36769169742898,2,2,18532.56
715.8948458601471,2,1,381962.36
402.406586013843,2,1,244249.15
715.4351704959064,2,1,364403.25
129.85532725614922,0,1,28900.72
35.77241353252024,0,2,10137.2
534.0869277748772,0,2,155059.24
98.84301586214883,0,0,17404.17
618.1903108547144,0,1,132119.07
835.5958925229373,2,0,347080.19
175.54394679941663,2,0,68122.87
389.94792524048717,0,1,84804.3
661.3656294468029,2,0,263264.21
795.312011266527,0,1,167812.13
253.81938404666005,2,0,115712.41
532.3031911563679,2,0,188723.02
946.4850473115129,0,0,171035.27
481.8803732391763,2,1,245678.82
652.7604141449253,2,2,447923.11
120.97459337299269,0,2,34298.37
619.809836979806,2,0,261629.93
722.2597533205343,1,1,222065.72
601.4116153289301,2,1,277599.54
583.3542059398535,2,0,250194.13
908.0259639729622,2,0,353976.53
110.42062693895626,2,0,39609.09
390.9035067566435,1,2,159093.79
512.9990859649039,1,1,162999.38
864.1021273894124,0,0,157140.73
722.8217760387838,1,1,220891.55
437.7015701058553,2,2,311233.52
755.3746352426166,0,0,134305.99
35.552638976242356,2,0,14007.69
842.2926553531149,0,1,178947.56
367.0952308556859,2,0,150857.39
919.8564963997873,1,2,385181.75
185.73069661305567,1,1,59883.11
522.2259909150433,0,0,94596.18
897.0883251255116,0,1,168686.2
959.2270865004552,1,1,298952.89
548.7184508635078,0,0,86689.39
470.6930274640274,2,1,236468.98
435.0310002024386,2,2,287216.64
429.6901046563031,2,1,197118.2
679.2535960941145,2,2,447436.18
230.10694757197084,1,1,84441.03
752.1847087686219,1,2,319066.73
678.9956629638937,1,1,227549.02
866.268330808632,1,0,217285.81
945.230575933696,2,0,377515.36
858.499133878401,2,0,347512.39
910.4987851678974,1,1,249370.46
780.3151920343246,2,0,347075.58
681.3988636525553,1,0,168385.97
10.346835164230711,1,1,2969.31
284.4710135416851,2,1,153309.64
872.9106011695138,2,2,592661.02
342.76770923791065,0,1,83466.16
640.1518669664069,1,2,281964.25
518.4118832133641,0,2,150877.95
183.24168900910993,0,2,54417.4
254.30057646976996,2,0,99051.47
325.9742544309874,0,1,73784.34
782.0534470735658,1,1,259671.27
736.400686789752,0,1,156891.63
570.9000095552775,0,2,153350.56
540.6547817208613,1,0,140334.83
457.798901832214,2,0,194141.3
604.9934190151088,2,0,228433.99
679.8461754475786,0,1,147694.61
531.6962664567656,0,2,152326.39
304.8780630731054,2,1,144407.51
229.81678438138144,1,0,52199.36
13.740169501966694,0,1,2946.7
885.1715183673026,0,2,270702.53
206.40986543061743,1,2,84681.85
693.6395202381492,2,0,301182.95
228.01476262868812,2,2,150210.19
354.5191689343767,0,2,105087.56
194.23359197509822,1,2,81080.67
515.3062695962199,0,0,82435.23
176.66338439117806,0,0,27939.16
479.46624377937593,2,0,188212.31
389.207088285662,0,1,89497.63
405.0901909343723,1,2,177376.28
214.4945929863343,0,0,38735.46
730.4039395665468,1,2,292179.37
995.9941882245583,0,0,186298.67
894.3132010690895,1,0,229916.77
825.6145527156093,0,1,180393.41
140.7026675633242,1,2,62195.07
407.0573427109806,0,1,86029.02
578.4611078350858,2,2,374144.09
316.43467200784085,0,1,76897.26
922.6695586161287,2,0,365000.93
197.71346007147892,0,2,55942.39
466.93576061724315,0,2,126513.21
670.2996155125827,0,0,120042.64
326.86576272714933,2,2,218639.82
14.693411044301566,1,2,5596.56
783.4740781623944,2,2,555149.13
311.9455639047989,2,2,219026.82
88.86927096894408,1,2,37308.27
770.9313520754574,0,0,130949.9
216.68800910127814,1,2,83706.73
221.56386964880159,0,1,50751.29
524.1358152633345,0,0,86043.98
853.777726124645,1,1,265668.75
518.0703289291598,2,0,178452.01
889.8387252678854,2,0,372822.5
808.8011621597217,0,2,234171.31
343.36613496917727,0,0,55181.07
249.42662134796936,2,0,97624.92
476.08231022661835,2,2,313217.49
650.2363367377253,0,1,149717.31
943.6364275204558,1,2,383751.66
870.9237132869124,1,2,345610.65
304.0099423678156,0,0,50274.64
308.6150209438311,1,2,134132.97
274.78023406009027,0,1,54736.08
242.8899185503916,2,1,131866.55
224.8051811108985,1,1,63817.68
79.273026756954,0,0,13271.85
301.48342455964104,1,2,118268.33
491.4655316336541,0,2,141621.11
390.1018809762903,2,1,197557.02
16.0082499181489,1,0,4172.04
394.94530661413364,2,0,183054.52
517.8649788939273,2,0,228068.24
225.7261069222351,0,0,41607.1
840.3999907782193,0,0,155189.65
352.959238975793,2,1,174374.78
777.5242404718533,1,0,185541.79
48.14097896820484,1,2,23019.18
845.6871152045087,2,0,372532.22
291.6050972905177,1,2,131127.87
232.3533908738381,1,2,88202.37
759.1014735880216,0,0,127095.38
197.50771267203578,0,1,47125.1
873.9621466915322,0,0,167996.99
502.6851288245912,0,2,137617.0
992.5607844029962,2,2,642617.45
769.8972004820544,1,2,326399.44
872.3651014334504,2,2,610094.46
738.2402388469795,2,0,325109.7
294.4028928107594,0,2,80681.34
343.3784526991756,1,0,86546.89
308.1599135627927,2,0,127217.94
329.0203129534272,2,1,169512.59
353.5294489940045,1,2,150745.73
724.9724684748737,2,1,362288.63
921.3511783787413,0,0,155637.46
291.8907237387255,2,0,119473.23
954.8524241440326,2,0,351928.87
296.395808375364,0,0,48431.19
92.1073252682331,2,2,59288.64
959.611338878602,1,2,393791.9
297.3869830219279,1,1,92035.94
46.250264099546726,0,0,8394.26
830.4641236144473,2,1,450954.27
170.98197975107408,0,1,37462.83
43.692001637987914,0,1,9847.84
804.2894048383049,0,1,159960.87
767.1897187378512,1,0,190116.74
650.775367166795,2,1,367837.13
459.7342740676025,0,2,133555.75
870.1404758212807,1,0,224120.62
930.485392501584,0,1,194634.39
75.69506500022862,1,0,18716.75
623.2703479289569,0,2,188115.01
795.0316941101139,2,0,324340.83
616.5132414904793,1,1,195223.81
883.3960677998662,1,2,357126.68
275.07090344716835,1,0,70036.82
706.4159140633045,1,0,173440.52
954.5941705835412,0,2,274766.68
399.7908571991881,1,1,138598.65
507.07966874321585,1,1,167730.99
962.3341018997667,0,0,155782.68
404.16517505321434,0,1,94400.86
531.8758890907193,1,2,232410.02
638.5002067502203,0,1,122618.52
164.35893322658075,1,1,48215.08
131.96513779255412,2,1,62273.07
52.97011211716716,2,1,28026.16
612.2961758654874,0,2,185452.05
207.48200243342654,0,0,34558.05
131.2649125260465,2,0,67308.87
209.36604954291565,2,1,119993.03
795.8833311716838,2,2,550309.93
453.9493818427073,2,1,215139.67
252.70287832770478,2,1,122188.09
217.1500016185234,0,1,47658.37
97.4431869128362,2,2,64139.24
139.84348715529683,1,2,53740.16
250.2786554246414,0,1,62680.38
86.92826545100581,1,1,27965.12
721.8384049204146,0,1,154613.35
117.8413749407801,0,0,20609.94
218.67474581000357,1,1,77191.45
86.0459749082068,1,1,25828.11
417.36383832921985,0,1,86411.27
945.4226785930764,2,0,404323.41
230.12800491100364,1,1,73758.33
860.249338044506,1,2,358641.1
810.1517464921437,1,0,193594.82
699.2050063373831,2,1,352291.55
348.4546592019982,1,0,86398.74
375.42557287991104,2,0,150200.73
13.866931113344993,0,0,2634.23
347.4597641744556,2,0,151679.06
896.1097735157554,1,0,224350.37
10.374337072944828,1,0,2440.09
384.0330187036893,0,0,59605.89
242.6715485207399,2,2,171217.24
724.5635332411285,0,1,168989.53
341.4518092314709,0,0,60952.3
888.4382309266541,0,2,262841.69
411.907664469852,2,1,236942.01
668.3302865099165,2,0,286457.51
492.775470602474,0,2,130625.96
21.773264715035353,2,2,16111.13
794.2683687160567,1,1,281259.56
405.4414029859844,0,1,84799.3
982.4439244738767,1,1,317890.06
495.67664400209475,0,2,148737.96
179.36349070232825,2,2,115096.96
102.73547100791679,2,0,45188.14
149.9819112090439,1,0,40802.62
515.0594045726024,2,1,282095.19
73.3996244966304,1,0,18139.87
196.78580661374895,0,0,31731.69
722.9150425544362,2,2,446462.62
148.03125488308345,2,0,57348.75
924.3798155398416,1,0,227244.74
269.4342712724337,2,0,111115.08
961.4919049552371,1,0,251204.94
770.5308172928029,1,1,242120.78
283.4025504214413,2,1,140781.31
379.39242139212877,1,2,154964.76
416.4995558804927,2,2,288999.7
349.71267475050183,0,2,101343.12
80.68514271298903,2,1,43970.12
876.0801208380198,2,1,445136.23
276.1429406984897,0,1,61191.26
844.4304482625035,2,1,467931.19
693.9898995379065,2,0,301669.81
175.37599069764065,1,1,51527.99
525.9296512552545,0,0,92354.22
319.60383129996046,0,2,90440.23
346.8986485822667,2,1,181915.39
86.11194842552919,0,0,14430.35
632.1638279630579,1,2,286702.77
184.63281356608968,1,2,85483.49
848.3975081773449,1,2,348902.37
533.4238941573609,1,0,135083.7
293.22587922197374,2,1,161883.06
561.5598961352565,2,2,349601.3
754.4358422499996,0,1,160675.1
881.49787761504,1,2,392331.4
483.18201424095037,1,2,198025.08
783.2176550758713,2,0,327545.58
602.6078363738872,0,2,157438.44
388.0975328977481,2,1,211980.34
995.4572615142838,0,2,273116.36
560.9996247332984,0,0,95832.93
281.1818968997637,1,2,121961.8
218.71481779966464,0,2,74454.8
400.74644725559295,0,2,115193.2
130.45644760517763,0,1,31399.38
977.432306036203,2,0,407423.17
337.61334953088647,1,2,137008.65
231.8406451635782,0,1,49877.23
521.484507298931,1,2,182742.32
237.77500529877818,2,0,101546.79
354.74260777046726,1,0,82520.12
918.7573881343433,2,2,620908.11
766.5942962144691,1,0,190786.81
23.74500633264145,2,0,10016.74
291.3646658149675,2,0,121161.51
704.7432281144526,1,1,230700.7
508.22745754542063,2,1,246053.98
350.60187594387924,0,0,63176.71
555.0488752271459,1,0,135797.03
606.018300304295,1,0,153781.06
849.2627042814506,0,2,218238.64
902.0317559719431,2,0,384813.81
144.78270218193694,2,1,81501.11
841.4211581501635,1,2,342539.68
262.1993273068381,1,2,129012.82
976.5016131718561,2,1,470339.45
202.42458353641092,0,2,57793.56
758.3531787218408,0,1,154209.71
807.8883477466237,2,0,324181.34
288.5514822998339,1,0,65224.94
897.9328429723496,2,2,575122.0
226.48346094410516,2,2,134530.08
129.35585262421654,0,2,39938.41
863.7732332871904,1,2,344238.94
201.07869399678322,0,0,35931.56
308.54851132189475,0,1,69825.53
791.6956590904699,0,2,217168.53
43.30449219008961,0,0,7905.03
487.62009205416126,1,2,215622.93
955.1012069999639,0,0,180027.63
501.7023515491858,0,1,106169.34
550.9075276880906,0,2,159047.7
551.059950566468,0,1,133980.15
460.5237370749159,2,2,300768.32
63.76327966778486,1,0,16255.77
722.3321605936885,2,2,498553.63
501.0423596579299,0,1,109484.47
162.92370871368465,1,2,65411.96
441.74874494446715,2,0,186629.79
574.9973352188221,2,1,285642.71
107.61385852888863,1,0,27281.91
371.5356987285019,1,1,102489.69
199.03220331906346,1,0,45905.86
916.8019756587246,1,2,374342.16
825.9621953535195,0,1,194037.04
194.9214473581598,2,1,111448.22
54.92551049393146,2,2,42115.1
790.3290833310739,0,0,142714.56
218.14283912862902,0,2,63063.45
671.3873425266424,1,1,225330.2
521.8648730328975,2,2,336835.33
697.5720115326353,0,2,195157.52
703.9572279854814,0,0,122773.29
335.4383859360907,0,2,97441.91
592.7582033970873,2,0,230699.64
851.6248146876296,0,0,160629.11
865.9781161549072,1,2,353703.17
533.1042519358284,2,1,266425.39
957.3958591302882,2,1,480317.85
384.0950032237378,0,1,90145.51
11.956901170462707,2,0,5456.63
805.8402953224524,1,1,250290.37
409.58090263495376,2,1,211891.73
227.01369292878888,2,0,99112.6
874.5403747115487,0,1,196120.3
694.2116692420221,0,0,123547.19
831.949697295681,0,2,243194.78
245.94143458554723,1,1,79421.32
809.1042962159078,1,0,190168.36
462.3957352354804,2,2,284188.21
191.00251013748291,2,0,75170.47
885.0995289626576,0,2,263444.4
588.9494474585663,2,1,263955.3
206.7739575564093,0,2,65780.38
948.4932660739776,0,2,273635.46
843.4686389980081,0,0,142054.31
55.69058949217855,2,0,23999.48
92.12798894551823,1,2,41439.83
277.9942379107857,2,2,187045.54
272.58520674180807,2,0,112185.98
543.3818244482403,0,1,127172.31
462.2322434374061,0,2,137633.46
507.21429400794824,2,0,230509.37
143.49706691801768,2,1,80096.29
120.7812723302535,2,0,52028.07
276.532230142531,0,0,46952.81
633.0766195643481,2,2,423548.02
54.65509805655509,1,2,23580.44
377.61523343157364,1,2,166904.89
163.23460638040393,2,0,63970.51
318.0552137715467,1,1,106272.22
206.58601555001246,0,2,58903.65
243.90220562569044,0,2,65777.74
82.50704603365277,0,0,13796.96
911.2259445914337,1,1,295302.76
571.3966561123815,2,0,240000.21
252.66260477175715,0,1,54578.12
812.335999260919,0,0,138308.22
393.26633223494946,1,1,126369.48
340.96005154411887,0,1,73648.89
314.0191610306946,2,0,136768.0
656.394771649757,0,1,140264.19
365.58031859882914,1,1,121172.8
966.67987184935,2,0,373485.1
146.3972992302196,1,2,68973.01
173.6601328677517,1,2,74492.58
680.1409812836649,0,2,188738.77
977.1281652307232,1,1,354736.58
772.8155956037593,0,2,215417.18
763.9608263244187,2,0,301536.45
583.6386681952714,1,0,141442.0
