volume_cuft,grade,location,season,cost
113.79584087699178,2,2,3,1118652.82
441.5231505518667,1,0,3,2652592.35
442.40375096263426,0,0,1,2285612.44
61.8153788647898,0,2,3,533037.55
196.50277100963274,1,0,3,1287554.2
283.38981107313055,1,1,0,1812475.44
450.3204952423471,1,0,3,2766439.46
189.6785295494248,1,2,3,1808207.5
344.07015605430706,2,1,0,2434103.46
26.457236705470496,0,0,1,124672.89
57.99152394974505,1,0,3,292341.56
165.6805906171633,1,1,2,837325.6
109.90913110910951,2,0,0,682515.77
67.90103278091178,2,0,1,388621.29
10.730417219491919,1,1,3,76407.6
8.656127585036531,1,0,2,37231.71
424.7728261028478,1,0,0,2273120.93
466.7470929548578,1,2,1,4078499.39
205.16670774442477,0,0,3,1045124.6
346.82456403324437,0,2,2,2273198.88
251.28768902357882,0,1,2,1262949.37
393.4751535984121,2,0,0,2310993.6
32.58986091269608,1,1,3,215893.74
312.56314673385265,2,2,3,3604469.61
99.96622759158299,2,0,0,622829.09
32.54800863364271,0,2,3,257022.66
161.89834375262026,2,0,0,1021813.84
219.52175282865406,2,0,0,1184521.84
285.7998174644227,0,2,1,2072428.02
320.87006352387107,1,1,2,1933312.12
210.72916031445538,0,2,0,1624603.36
127.47778646826512,0,1,1,810909.88
457.21062708993344,0,2,3,3930415.15
424.59036050770044,0,2,2,2563754.78
170.76245282600183,0,0,2,680928.37
114.1670213824043,1,1,1,824388.28
356.7826764645664,1,2,2,2461847.8
477.52598780249247,2,0,2,2396832.9
389.56935080061936,0,1,1,2386862.93
16.767792672619272,0,0,0,70919.39
494.0823363645747,1,1,0,2699029.42
128.53709953912636,0,2,2,853215.99
388.73791904101887,2,1,3,3080367.51
12.599494664508818,0,1,0,67378.54
440.7865638541382,0,2,3,3803369.13
262.3662387725494,0,1,3,1524899.25
243.1100600366719,1,0,3,1369405.25
121.14753282748842,1,0,1,603037.97
48.79994304398855,1,1,2,271444.59
288.69563686918076,1,0,3,1616044.27
355.04998303648875,1,1,1,2510549.73
233.61733432120425,2,2,2,2014633.35
191.62211602400052,0,1,0,1103994.99
276.8903230940085,2,2,0,2558339.39
431.78679113839104,2,0,2,2256946.14
206.5121624890782,0,1,2,1092318.1
355.5901213104739,1,0,3,1943290.05
381.8482803427368,0,0,2,1596427.49
159.44204994956044,1,1,3,1129272.54
411.648385708954,2,1,3,3479852.19
49.28883924493654,0,2,3,426029.04
386.31833775428527,2,0,0,2191914.13
244.9946870930551,1,0,1,1416340.33
9.772995486113405,1,2,3,89363.64
334.01281079319347,2,0,3,2221174.11
213.22199143421224,1,2,0,1526601.6
347.97593126925227,2,2,3,3824392.69
450.8798323292705,2,0,0,2772500.7
467.52530328351,2,2,0,4290881.83
388.12875024310136,2,0,1,2382445.68
20.30516354527539,2,1,3,150343.89
256.04668629677826,1,2,0,2006508.72
206.97396315807018,1,2,1,1784732.33
196.6414566465736,2,1,0,1288132.69
317.43208647631957,0,2,2,1895510.99
114.83846047364685,0,1,3,786937.78
401.2101023746542,0,2,2,2587940.5
443.94091282072173,1,2,0,3231433.74
358.6032433359453,1,1,1,2482519.03
118.94943643615271,0,2,1,940039.11
186.3461230387849,2,2,2,1459709.09
463.0440757057242,0,1,0,2683229.6
70.081776721566,2,2,2,666426.55
314.5427224324196,2,0,2,1559082.64
239.35709118126334,0,0,0,1110206.76
314.63619729244635,1,1,0,2005860.23
69.9892485142425,0,1,2,339314.49
191.82697701220303,1,1,2,1104711.26
87.23785452589487,0,2,3,742508.25
323.634512205923,0,1,0,1732947.23
188.04260477115267,2,2,3,1996965.74
231.33177065008067,0,0,2,965315.26
109.10596953243827,0,2,2,731185.84
16.430842181701294,0,0,3,85473.09
233.40474024100735,0,1,0,1345822.75
251.79384620724818,1,0,3,1472214.24
18.94976149768329,1,0,2,88887.76
127.98647042753244,2,0,0,737600.26
120.8381815742062,2,2,0,1128977.19
418.3996278564071,1,0,1,2083293.68
377.64232950073637,1,1,2,2077934.88
466.4741414405634,0,0,2,1799497.39
352.3009777062212,1,1,2,1998144.38
497.29876921109326,0,1,3,2953361.18
426.0915519546261,0,2,3,3683582.5
55.826609225686035,1,2,0,415481.53
86.71230491972122,1,2,1,860268.05
290.1033296076036,1,2,2,1995005.01
297.97512512214905,2,1,3,2438321.88
341.39437808547876,1,0,3,1716906.93
287.94748806026985,0,2,1,2194597.12
436.2900858685601,1,0,1,2498598.33
413.42839324770574,0,1,1,2389318.24
488.64418776859765,1,0,3,2578010.2
160.07768055677153,2,2,2,1539020.48
157.32159113965017,2,1,2,1112998.25
147.86103922694647,1,2,2,1043417.61
22.41595635056997,0,2,1,185057.22
222.73170716051354,2,2,0,2129722.67
485.42499693515344,1,2,3,3841693.74
149.272281251095,2,1,2,987631.21
121.42188775941806,1,1,2,669443.79
50.67655533100983,0,2,2,338425.89
187.29069637069477,0,0,1,859749.91
334.51016571343484,0,2,0,2525968.3
314.41509627817715,2,1,1,2269000.93
287.6363464117092,0,0,1,1494337.33
127.65791982175953,1,1,0,793433.91
47.5237359845221,0,0,2,193248.56
209.12568711550855,2,1,2,1317193.98
382.1296127714591,2,0,2,1838499.71
252.4066168618533,1,2,1,2276003.05
16.632670175041554,0,0,0,75878.97
246.6402320261284,2,0,2,1227931.6
299.3234102913266,2,2,2,2789560.55
467.651201678085,0,2,3,3896419.35
134.78473162119764,2,1,1,1088041.22
43.081506423398935,1,0,3,240866.62
238.6271263314432,2,1,2,1588657.28
15.645429442184241,1,0,0,78013.27
238.89501870443453,2,0,0,1320416.87
128.3976910643059,0,2,3,1085405.28
272.8834105797041,0,1,2,1436050.69
32.97129615436478,2,0,3,202619.08
474.84185216989067,2,0,0,2767832.73
96.13735218352917,2,0,3,688234.4
499.7240062816327,2,0,0,2541427.82
203.87599538103768,1,0,3,1135956.1
247.28207218835206,2,0,2,1258196.52
77.22091127201067,2,2,1,795862.61
348.5716995994964,1,0,3,2061003.16
468.65751438106395,2,0,0,2606538.69
105.40296241415841,1,2,0,874976.16
244.65608827718398,1,0,1,1411184.93
388.73968660571984,2,2,0,3523372.85
412.1541046551301,1,0,0,2254342.18
40.861356945240445,2,1,1,285880.2
171.8286044566071,1,2,2,1299667.9
33.195384113972125,2,2,1,347198.07
457.932998676806,1,2,2,3459674.77
408.0162820168072,0,2,2,2627665.39
340.1520637981974,1,0,3,2008466.28
265.7034989461393,1,1,0,1719260.73
270.2963134246058,0,1,0,1440570.94
305.6435909027735,2,1,3,2424092.0
465.24996322257704,0,2,2,3075390.98
467.35305476838585,0,2,1,3894216.8
294.3520740128875,1,2,2,2079033.55
405.55333166841984,1,2,0,3506079.66
111.9048732252381,1,0,1,639245.7
355.7341108035136,1,0,1,1751679.66
257.8148051011459,1,2,1,2177803.05
433.17764736651816,0,0,2,1460865.9
307.48573991238334,1,0,3,1692903.57
212.92290703961376,0,0,3,984213.47
26.34320578125686,0,1,2,136760.68
51.47635129993569,0,2,3,390210.17
194.83858841492918,1,0,2,921744.97
131.64916272346505,2,0,2,650441.81
454.5287041863952,0,0,1,2500564.08
254.31394288809085,1,2,1,2307913.13
306.93214837421124,0,2,1,2622012.7
451.0357970470205,0,2,2,2940125.28
237.26775757759475,0,2,1,1774890.05
363.63318838342536,0,2,0,2535564.66
223.23134207932324,0,1,1,1325664.5
161.13388133405527,1,0,1,771405.56
193.31462901137886,1,2,3,1760592.1
274.04065737246293,2,2,2,2309679.32
118.37473846702369,2,1,2,759608.12
322.5989434866787,2,1,2,2205305.53
410.27659136321375,0,0,3,2086877.54
270.686251502705,0,2,3,2234883.83
46.84864286503653,0,0,3,234976.33
39.93056336114283,1,1,2,223697.24
383.5500667461253,0,0,2,1583701.36
424.93749796410475,0,2,0,2993387.43
344.315050854843,1,0,3,2161316.72
430.2643931947389,2,0,0,2452289.19
464.0278494825004,1,0,1,2542871.66
415.7023451147769,1,2,0,3587225.41
112.93659076603713,1,1,1,758000.47
321.5396100997766,1,2,1,2704044.01
150.16330441204144,1,0,1,838905.57
239.78981130599385,2,1,2,1659080.72
132.20319152634045,2,2,3,1340303.87
305.3122258375015,2,2,1,2939678.22
432.682153954573,0,0,0,1978297.64
376.2684248213865,1,0,1,2055233.67
271.1554056419296,2,0,3,1721163.37
270.17320953882074,2,1,2,1719116.02
246.1824606608898,2,1,1,2027656.88
13.91183224915571,1,0,2,65642.64
237.68637261259516,0,0,0,1028257.94
499.0174149803654,1,0,0,2377797.4
28.246495061974784,0,1,1,172025.91
439.41731137574936,0,2,1,3551667.34
499.72902187045236,0,0,3,2426149.53
79.35198183578251,2,2,0,781544.78
426.0270991846576,1,2,2,3341722.47
326.98164528651773,0,2,3,2662489.76
339.68391919990853,0,1,3,2166080.02
105.73192003232695,2,1,0,761111.72
119.11378810993138,2,0,2,658375.35
385.5898337616649,1,2,0,2830831.38
55.11629700468887,1,1,2,290138.62
202.39153960500082,0,2,1,1630121.6
131.14961317822656,1,2,3,1255074.1
481.04013941039756,1,2,3,3813787.96
50.91204636472652,2,2,0,506052.75
335.7125544564463,2,1,0,2501259.34
482.47017406529574,2,0,2,2690705.03
66.49383693229214,1,1,0,390809.79
140.07408536940005,1,0,2,619360.74
66.63209807116232,2,0,1,441342.47
50.40336871709766,1,2,2,350435.01
277.49842521596736,2,2,1,3048433.63
249.4509543837657,1,0,0,1229368.84
112.20687181588659,1,0,1,642454.32
492.95909438288885,2,2,0,4482561.37
238.84654610549993,1,2,0,1799529.87
70.61544190478894,2,2,0,606438.57
37.89869845404972,2,1,3,298527.45
346.1053994096741,0,1,0,2058730.62
287.1457434483505,1,2,2,2150750.44
277.17096076491083,0,1,3,1811922.8
13.092452128706999,2,1,3,109377.01
219.39300622696354,1,0,1,1067666.93
459.8836940175229,2,0,1,2826745.3
121.8505767835825,2,0,2,679148.11
340.09512002134187,0,1,3,2558733.51
183.5193830329835,1,1,3,1432414.22
282.90639994825034,1,2,3,2671775.19
197.85357814215024,1,1,2,1214155.38
440.9526856203579,2,1,2,2812573.17
382.5733440376545,1,0,0,1912142.83
369.078428449468,1,1,3,2398172.49
462.48656547500144,2,2,3,4990864.76
442.96587805619,0,1,2,2378049.37
193.90924299871125,1,2,0,1365716.35
189.53996253984653,0,2,3,1569244.59
164.46562075008407,0,0,2,647318.7
486.3797450158143,2,1,3,4214829.14
480.96905018544686,0,1,1,3307595.08
382.31838093500784,2,1,2,2271761.67
237.06556189592015,2,2,0,1887732.07
323.17877985200346,1,1,2,1895193.91
373.5915390378406,1,0,2,1483498.61
69.83464662306845,2,2,2,585842.46
316.8152204135806,2,2,0,2956930.7
57.53611453568877,1,0,1,311172.45
229.6254403076979,2,0,0,1187662.73
414.11275110208874,0,0,0,1787600.76
285.0670158401311,0,0,2,1204893.7
68.10714711140417,2,2,3,762469.62
481.3157484874025,2,2,1,4681636.54
181.48628405776537,2,2,2,1484715.24
229.33332391241137,2,0,2,1312991.76
99.35701260164095,2,2,2,855247.81
68.46791308748237,1,0,1,358534.27
76.41391823082932,1,2,0,615773.03
43.188753038570646,1,0,1,230192.78
294.20497024242707,2,1,1,2483138.77
192.47003719739234,2,2,0,1921569.97
134.23937509641434,1,1,2,750930.73
332.54274929605646,2,0,2,1779065.78
198.96375271305135,2,2,1,2265802.58
481.2163083503965,0,2,0,3371736.69
191.6923774653455,0,1,1,1097616.3
498.72149513216357,2,0,1,3338961.04
194.08874005902766,2,1,3,1663786.68
366.5131180761884,1,1,1,2573991.86
287.99491231293155,1,0,1,1634046.42
470.59766761527953,2,2,3,5077095.84
147.47099702802396,0,1,1,919836.53
56.07076135042302,1,2,3,488076.32
301.10432493329154,1,2,2,2181210.75
33.789970537852795,2,1,2,218689.32
6.668804448496973,1,0,1,33964.39
126.77910132294305,0,1,1,789077.99
141.18750954524958,2,1,1,1075550.71
196.86427117315304,0,0,1,931649.08
31.48021527271439,1,0,3,203317.49
251.98264702764945,1,1,3,1758391.88
371.73349070099937,1,1,2,2015162.59
214.54856154413136,0,0,2,884104.53
131.07966124025725,1,1,0,810495.13
8.344954490243698,0,1,1,50158.53
50.11974989591563,0,0,1,255577.76
189.85300612512387,2,0,3,1315477.05
19.98155861541047,1,1,2,115682.2
456.66680212089005,1,0,0,2292817.46
434.51687789406134,1,2,1,4115288.76
269.0082678792474,2,0,3,1740109.49
97.20222861326343,2,2,0,970631.39
84.08380482366208,1,1,0,487461.07
42.72969673372416,2,1,3,365484.34
287.9515272034953,2,2,3,2968288.88
183.96314398718752,2,2,0,1732940.03
433.1813134456696,2,2,1,4296554.22
286.0988405598318,2,0,1,1799712.7
298.4626368165778,0,2,0,1997189.83
9.067293004187608,0,0,0,40071.01
241.06602318286878,1,0,1,1394143.87
265.66414427743223,2,2,3,2642623.79
364.1429328767149,0,2,0,2556480.2
45.360022264062806,2,2,2,407326.22
145.03451995600244,1,0,1,832837.24
189.92141911808608,2,2,0,1635307.19
116.80338959120657,0,0,2,470040.19
493.48042917305855,1,2,0,4118340.48
126.5699920675302,0,1,0,716260.33
172.78291351974573,0,2,1,1412273.52
340.2911289853321,0,1,2,1697961.3
65.22590260870444,1,1,1,452987.27
423.3032547699135,2,0,3,2910623.02
266.83983492013095,1,0,1,1503609.06
178.21684254949272,0,0,2,667164.48
432.9651159387776,0,1,0,2453293.53
32.421692417195544,2,1,3,299621.39
433.88250312847185,0,2,0,3123666.12
205.95988394836223,0,2,1,1862844.72
251.98278749138626,0,1,2,1299838.38
24.30025729866072,0,0,1,126427.92
435.57042923407965,0,0,3,2111452.72
325.0784263691442,1,2,3,2991237.32
267.3145884123232,2,1,0,2163067.21
492.22923013807804,2,2,2,4127884.74
325.09579809832655,0,2,1,2644718.86
100.23284641291227,2,1,0,714658.63
215.89967657323348,0,2,1,1701372.32
470.9878922317258,1,2,0,3406700.42
375.90667962732846,2,1,1,2877559.63
292.8141402240981,2,0,0,1766186.5
456.4727948614654,0,0,2,1837018.45
266.2846429303281,1,2,2,2243890.57
216.29473816185273,1,0,1,1184860.0
410.2313842338564,1,0,1,2392689.47
265.9211715314333,2,1,3,2202801.32
429.4975919973742,0,1,0,2373814.7
264.9763327123744,0,2,3,2135156.87
271.95220206286615,2,1,2,1557530.63
70.74153109388469,1,2,2,543931.45
296.713213685472,1,1,3,1916249.69
219.31178044047857,2,0,2,1078424.6
379.27983781683747,0,1,3,2269298.68
57.5389082500993,0,0,1,271181.73
230.6005549725467,0,0,0,1072285.04
56.70759370739112,1,2,1,539926.75
461.5430415610288,0,0,3,1981530.79
433.4497925081691,1,0,0,2139182.14
189.7002844338059,0,1,1,1124846.33
477.6215585330076,0,0,1,2272626.58
379.7278932762153,2,0,0,2291947.45
202.51599140262607,1,2,3,1905600.93
446.59644151815,2,1,1,3655797.91
71.88249045110841,2,0,3,471650.97
177.33341955393723,1,1,0,1099544.22
318.70652069004296,2,2,1,3290028.92
375.38188721935524,1,1,2,2110650.52
40.62147038102787,1,2,1,364248.71
156.30962529906097,2,2,1,1646609.25
162.28832194567946,1,2,2,1179038.09
294.4040099077908,0,0,1,1457610.74
280.88509092713633,0,1,0,1545887.59
410.8466840467004,2,0,0,2337163.01
300.0177717819174,0,0,1,1401721.68
217.33004666925498,1,1,1,1588225.83
331.7664681621401,1,0,2,1470754.8
76.61822605946362,2,0,1,450791.91
133.2455952948383,1,1,3,972052.26
7.209699958456729,1,1,1,56498.36
268.3210794679973,2,1,2,1798481.46
115.11500600301562,1,0,0,619548.84
480.39018790973205,0,1,2,2341348.71
442.4091529234819,0,1,2,2124614.03
14.206491035434837,2,1,1,113403.19
381.70763060869496,1,2,0,3371058.56
266.81500365626124,2,0,2,1391541.73
150.37435888000996,1,1,0,928454.76
293.35382129528756,1,1,3,2210755.32
335.2760464205821,0,1,1,1951642.39
56.61955303997391,1,0,1,307772.26
313.60045137360686,2,2,1,3027116.77
476.2142287461261,1,1,2,2648589.74
400.33106080598753,2,2,0,4092446.46
243.347411490537,0,2,3,2028594.58
254.05105997745747,1,1,1,1613020.24
89.54963371218068,2,1,0,625162.83
476.98377470574894,0,1,1,3002630.3
292.44096678219825,0,0,2,1095143.69
12.271793167429347,2,2,0,109175.28
72.55382203923975,0,0,2,304504.14
293.7691176396067,2,1,2,1856265.03
483.85729298653075,2,2,0,4391564.26
202.42890131571207,0,0,3,1053555.85
29.23535385847467,0,0,2,123559.08
483.3935225229542,1,0,1,2741198.04
442.49298034758704,2,1,1,3418477.21
448.4777215715868,0,0,0,1930184.31
71.8325107610875,2,1,2,422668.14
13.491978551660608,2,1,0,106337.13
386.8711164630487,2,1,3,3202648.21
17.879597288088576,1,0,2,85956.43
140.895430592154,1,2,2,1244577.3
92.742051964583,2,2,2,747720.04
460.87013211106097,0,1,2,2456575.67
457.7709737426356,0,0,2,1896360.87
278.79927089021453,2,2,0,2713078.63
456.7242640565055,1,1,0,2916245.8
367.1109893609612,0,1,3,2241134.5
117.3080672887713,2,1,3,1000740.76
149.94776681448712,0,0,2,629526.77
246.26352289325064,0,1,1,1504062.04
131.37936275504038,1,1,2,744487.28
35.86750176033495,2,1,2,244093.63
123.31055363169855,0,1,3,782483.88
437.42676599481223,1,0,3,2541662.85
244.4876724322,2,1,0,1707256.59
214.33640258911157,2,0,3,1480556.15
194.01300712732453,0,1,2,976852.64
106.91171811180023,1,2,2,832815.96
14.009324164042601,2,1,2,98878.77
462.02285652479446,1,0,0,2523966.39
137.65745037800906,1,1,1,998903.07
216.1334879984571,1,0,1,1283620.94
224.39394387673178,1,1,1,1824056.81
268.8075677364613,2,2,3,2877546.08
38.596301401183474,1,2,0,317404.71
352.09298814686576,1,2,3,3247793.59
126.39144706495226,2,0,3,810095.16
133.1852653151979,1,0,3,777525.14
220.21753656227824,0,0,0,1007903.57
323.48785327432313,0,1,1,1916659.3
479.0925966960558,1,2,1,4426897.14
86.42481851348586,2,2,1,890520.0
371.8504387249318,1,2,0,3599577.55
419.78386845910654,1,2,0,3237232.92
416.6121301235542,2,0,1,2638288.15
293.5289648949453,2,0,0,1675450.35
88.79445918660717,1,2,0,697917.98
183.7088358120876,1,1,1,1171052.05
50.961449322442775,1,2,2,368897.61
348.79585951474894,0,0,1,1635870.16
12.840611495764833,0,2,1,87739.94
190.34764970089844,0,1,1,976744.94
146.09842472479139,2,1,1,1144130.56
328.0921394998682,0,2,1,2807708.09
452.2765812494753,2,1,2,3121332.24
239.77374215680896,0,1,3,1506420.94
319.3202324111373,2,2,2,2929233.79
372.56874309991406,0,2,1,3067500.39
481.5998912581994,1,1,2,2715211.87
175.1469989520974,2,1,3,1514989.78
109.78925049691588,2,2,0,1017669.91
251.7388260026935,1,0,2,989004.27
31.51079955301849,0,1,2,164821.54
35.80052686488979,1,2,3,351590.77
33.10519123204371,0,2,0,215549.09
209.49666320623322,1,0,2,1037150.92
433.896106900769,2,0,2,2509735.97
434.82842094699066,2,2,2,3808474.72
164.55117962490618,2,1,0,1194712.07
367.5280503271781,2,0,3,2355636.3
286.25303505328486,1,2,1,2759731.29
306.87086724935875,0,0,3,1408621.95
47.20426758239854,0,0,1,241576.92
93.61605093136947,1,1,2,594076.34
63.663670177531394,2,0,3,419470.06
439.05032574570674,0,2,1,3585799.64
88.60958367405833,2,2,3,902725.43
259.30171588094083,0,2,3,2025821.29
190.46909226187307,1,1,1,1264085.21
189.40115635537418,1,0,2,839168.54
165.4022359547008,2,2,2,1446866.24
359.47378560398874,1,1,2,1806254.13
464.6950645021191,1,0,3,2477532.43
306.9228431797602,1,2,3,2904652.73
95.18829857378837,2,0,2,499351.89
220.9016152714735,0,0,1,1049428.11
95.44138844446282,0,0,2,370861.98
394.2225887345143,0,2,2,2602299.18
473.7032759348257,2,0,3,3461921.99
408.03173829319627,0,2,0,3175893.27
371.9678058799685,0,0,3,2064365.63
216.0131683254338,0,1,1,1337964.04
125.50310209317266,1,0,3,691733.65
186.0627252608247,1,0,0,876205.85
92.14207214593613,0,1,0,475828.94
11.641408473555096,0,1,1,67568.93
254.2968179129036,0,1,1,1342153.98
387.8625365795985,2,2,3,4353344.6
215.81112094791186,2,1,0,1795120.66
268.44288766315975,1,2,2,2182417.71
433.0234649060473,2,1,3,3659217.82
339.57008942666204,2,1,0,2385825.77
458.9656463927033,1,1,1,3215633.5
179.17659270402407,1,2,1,1571070.67
283.34157176950634,0,1,1,1828898.35
470.2898940126366,1,1,0,2951585.32
479.5726603731166,0,0,2,1941102.84
410.3457856752217,2,0,0,2411152.2
75.97739261538874,2,1,1,584582.2
179.6049353412058,0,0,0,774197.75
48.13462367855023,0,2,2,326048.11
320.64613734315543,2,1,1,2551702.49
305.2555611603441,1,1,0,1951617.34
169.6433491061619,2,2,3,1965625.55
278.9441560781142,1,1,3,2112512.32
447.23671896846173,1,1,2,2378718.61
382.48110592241835,1,2,3,3556695.05
341.58462283187583,1,2,3,3440662.37
420.41915438565917,1,0,0,2089597.04
253.24688827462828,1,0,2,1172602.68
478.89720095999525,2,2,0,4473019.92
63.10517760449532,2,0,0,385253.43
324.08398102535403,1,1,1,2385846.26
365.3109963713444,1,1,1,2582110.96
321.5743618568976,0,2,2,2158410.27
233.35951161315148,1,0,0,1189995.67
83.56069654205558,1,1,1,558144.62
240.08713568006908,0,1,0,1273516.89
286.4653089209507,2,0,3,1998360.45
175.01660746041586,0,2,1,1346572.08
224.9059692349866,2,2,3,2468557.41
69.55774088374466,0,0,2,255174.3
366.5848306907264,2,2,1,3684845.64
230.06044464362512,1,1,2,1272439.13
487.61689937376406,0,0,0,1971533.51
91.58044199786013,2,2,0,865932.88
108.16742563745953,1,2,3,918039.26
374.1838381248993,1,1,1,2549344.79
5.48874985142791,2,2,2,47655.48
43.53035016957038,2,1,1,329534.32
403.13176947386506,2,0,1,2199160.71
461.412555679428,1,1,0,2796829.34
415.01448589367976,1,0,1,2430872.4
35.57210305224545,0,0,0,156938.12
178.09449365300483,1,1,0,1105587.08
222.60554270693413,0,1,3,1472625.21
177.30193738786593,2,2,3,2147190.0
418.4403093716798,0,2,3,3683197.34
425.4903489773617,2,1,0,2897686.32
131.67735422933302,0,1,1,797041.24
285.6429620263969,0,1,1,1810355.19
491.7354940411712,2,0,2,2663438.1
146.46740381151488,2,0,1,937978.7
81.64010751945358,2,2,2,754017.39
302.6654375679715,2,1,3,2471512.18
39.16315308037146,1,2,3,351204.13
130.4114929840348,1,0,3,766235.32
76.54517245317791,0,0,2,322548.95
237.7043552324803,0,1,1,1574123.31
493.2013989081189,1,0,3,2822526.05
257.24111265514,1,2,1,2129445.69
414.35176492991343,2,1,2,2772144.79
282.80402527472506,0,1,3,1910509.23
140.5232157332466,2,1,2,1035432.18
388.4332286129486,2,2,0,3797939.81
9.311479474974345,2,2,1,92518.28
437.92301279807265,1,1,1,3032464.31
17.69774766548561,1,2,1,154625.79
277.8055980300556,1,1,3,1985562.79
173.1062472631545,0,0,0,690105.03
493.59362949464304,2,2,3,4997093.59
435.0064176855598,0,0,2,1895376.27
119.30394123400771,0,2,0,835931.08
51.53948230287739,1,1,0,292601.27
496.91076584574967,2,0,3,3276481.74
205.67333079225043,1,0,0,966948.46
332.2866605681575,1,2,2,2254630.49
409.15948482297955,0,2,1,3406108.38
457.8277858622928,0,0,2,2002286.4
108.56475242980586,1,0,2,482235.21
457.0317000910471,2,0,3,3216080.9
474.44972976134795,1,1,0,3164714.24
479.32634365859343,2,1,0,3598068.56
290.6241025189819,1,1,1,2202751.36
209.21901903270842,2,0,0,1116115.87
227.87460407036306,0,0,0,992414.53
460.8194587718308,1,1,2,2776728.43
377.5166286255712,0,1,1,2160307.39
352.9972082264679,2,0,1,2093934.23
325.2971415779071,1,0,1,1524661.44
495.2597284402119,2,0,3,3362225.14
242.5530787340033,0,2,2,1643608.02
404.99516600152435,0,0,3,2112273.78
150.08470337373925,2,2,3,1706766.18
110.52036664951547,2,1,1,834633.61
69.98567759338822,1,1,1,415261.67
17.528426876318548,0,0,1,88080.42
162.60760461534468,1,1,0,1037878.94
314.47110504576636,0,1,1,2093586.54
145.25315420275533,2,2,3,1526969.19
417.07515029084766,0,0,1,2064568.22
457.7866590889654,1,1,3,3127145.58
114.87076324787475,2,0,0,585069.64
209.95827071057275,1,1,3,1390955.3
210.0985022211492,1,0,3,1196211.27
308.6829862382117,2,1,3,2689830.96
102.30276911529504,1,0,3,579370.84
311.21172704151434,0,1,1,1999426.28
253.68643859986346,1,1,3,1760105.95
11.88286936819587,2,1,3,102427.59
327.0506767774823,0,2,2,2251416.48
133.22017398450367,2,0,2,669547.43
275.63146311139326,0,0,0,1151816.74
212.57814793730617,0,1,1,1147670.47
263.99143380245897,0,2,3,2245436.45
89.14689089309765,1,1,0,610191.79
85.73724929457094,2,1,3,664601.41
223.74856651659198,0,1,1,1388792.64
270.1519110885215,1,0,3,1465227.24
170.9494061162115,2,1,1,1281727.36
395.24127667351644,0,1,3,2632405.76
422.77746677903656,2,1,2,3047564.74
410.9381439906585,2,2,3,4089739.58
475.8406064774323,0,1,1,3309260.74
52.01299862155998,0,1,2,269332.52
493.70115155786857,1,2,2,3656468.15
208.56641377181688,2,0,1,1230853.11
405.5183361702842,0,2,1,3553082.68
113.22663430863055,2,1,1,882762.75
376.0232028731513,1,1,0,2308700.29
36.081584920484275,0,2,1,277218.0
194.0059796675132,1,1,1,1392125.14
478.34696477390503,2,1,2,3346785.84
125.31523015414945,1,2,2,929793.11
403.6030548385814,1,0,2,1962065.74
201.64958806150804,0,0,1,997590.15
374.90613287069,0,0,2,1420445.86
18.169914635698248,1,1,3,132471.46
304.3867832994738,1,2,3,3047213.27
434.1678590474008,1,2,0,3461469.87
205.58581673780827,1,1,3,1423626.44
157.60126681126613,0,0,0,752010.22
231.2331075605436,2,1,0,1611343.77
258.99435062427347,1,2,3,2500526.25
379.7754652287164,1,1,3,2478921.33
116.39963497503274,2,2,0,1098471.73
206.06578503354882,1,0,3,1261482.04
427.4828430093852,0,1,2,2418410.75
193.00471992989998,2,2,0,1854206.01
104.37274750496857,2,0,3,702691.47
58.92375261320943,0,0,2,222254.95
8.906919010000049,1,1,3,61822.6
102.15061901298215,1,1,3,781461.79
299.1172014650786,2,2,1,3289726.14
147.92699795492263,2,1,1,1201467.51
490.24673241406606,1,0,1,2903259.3
251.0094729361682,0,1,3,1706152.85
304.76859109170437,0,1,0,1624189.5
50.807012089525436,1,1,2,306866.86
71.97223819489504,2,1,1,515285.55
408.26698623768317,1,1,2,2413922.51
395.87969105477606,2,1,1,3356290.65
488.30273265654023,2,2,3,5393089.15
168.98662423489264,0,1,2,745735.64
230.78689380854797,1,2,0,2002882.83
39.18565101701899,2,2,1,383417.22
125.48211500177108,2,1,3,1099211.64
66.3349666092459,1,1,0,420452.62
469.054964633766,1,1,2,2796345.92
350.8935571665495,0,1,1,2166289.95
336.901842661874,0,2,2,2311234.94
346.6757742506306,2,2,0,3346924.0
186.6361707206311,1,1,0,1174388.66
152.08447079529867,0,0,1,754076.55
77.98829518185264,1,0,2,356623.13
420.65493901857934,2,1,1,3546777.85
485.7897272322161,1,1,3,3373792.13
335.0248429601109,1,0,2,1509592.53
306.4990013929038,0,1,1,1799446.44
348.8785271216309,0,2,2,1991819.2
448.28037683439425,1,1,3,3388134.03
147.7875111523575,2,2,0,1364524.04
262.2569564242992,1,1,0,1593564.75
40.243312371811264,1,2,1,331433.79
451.1412163590033,0,2,2,3251626.78
246.15146503459846,1,1,1,1814953.3
206.4811637900803,1,2,3,1983227.46
326.1432144636128,2,2,2,2469288.72
136.51585482712517,1,1,3,1010773.27
404.22684441381136,2,0,1,2596491.15
365.94804361469687,2,1,0,2303737.46
64.3065397125584,0,0,3,334092.56
474.44131550072393,0,1,2,2455268.3
476.3626726078509,0,1,2,2370508.45
181.0146266342201,2,1,2,1133961.47
57.670185716381305,1,2,0,445906.84
11.664188087534345,0,2,1,84084.69
