volume_cuft,soil_type,depth_m,location,cost
295.8433376167833,2,5.681141571304236,2,3473396.53
151.1010410382563,0,6.854558971345768,2,1846145.54
55.26798883463857,0,1.77566140949138,1,304455.25
302.76733987261804,0,1.6453835057779007,1,1711692.44
785.1325396136847,1,3.4663430939157562,0,2922847.09
308.7241941645325,2,2.074890269780518,0,1838388.3
489.7672091882934,0,3.0426113833919284,1,3039147.82
386.1991901095724,0,2.8714700458200695,1,2134574.52
468.64631090428804,1,3.578834204363515,0,1945377.22
356.4372215501683,2,2.316810111989474,1,2779864.05
256.0770783453148,1,5.971651906956661,1,1904053.41
26.435522024676494,2,3.2761101129681283,1,240128.94
426.73171321296616,2,2.1791533201039712,1,3584681.31
780.3746451665936,2,6.339029747836959,0,6096119.99
103.22091181340684,2,5.996338329804302,0,889758.73
424.31597825178295,0,3.530702938638366,0,2219532.97
553.6621552746558,2,3.228284342306711,0,3294526.35
180.79766328311996,1,4.773337359008389,2,1494092.54
517.6255339742955,0,3.588940827687101,1,3432202.67
224.0179519188868,0,3.509641551909713,0,1159284.78
516.8439701862857,2,5.089310427889899,0,3803701.1
189.78176632069255,0,3.2573923841064945,0,860769.43
445.8676704433413,2,4.249268562187673,2,5595884.22
472.1113652897349,1,1.8874843672292174,2,2801048.14
330.53845078468873,1,2.1058174881801692,0,1383456.3
238.46381928947443,2,2.8910824458912474,0,1628802.12
233.78946542215712,0,6.070678328784214,2,2076675.97
337.092517783122,0,4.36103488853688,0,1868387.77
578.9888588370973,2,6.098208316118385,1,6383001.24
278.9162821395713,1,1.5443600375309599,0,977973.42
131.94023430057268,0,3.217793499121478,0,646178.77
295.68112195886647,2,6.020075051444206,0,2351614.87
705.5319869422351,2,1.5331159268159735,1,5677095.49
396.6642657653283,2,4.239322434684857,1,3814607.25
240.6280751730965,0,3.5471199859172384,1,1557550.83
42.26194367395322,0,2.1732959629082034,1,242191.57
307.13049716222486,0,1.8735381396441821,2,1955280.78
549.5361813278208,2,3.807794028040025,2,6387826.78
178.696132911165,2,6.604317678474701,0,1515894.34
607.7038887833293,1,3.353518832941825,2,4784367.53
214.21527686942997,0,1.8585899909831007,1,1090150.06
522.5917926132514,2,2.9473143550457648,1,4344583.12
460.7350280029472,2,3.014935940197159,1,3601507.72
18.63371950549138,0,4.797238739437217,1,135885.84
788.5872257714944,2,2.9862810009699543,2,8369943.78
227.74141190100818,1,4.869835185773859,2,1797912.46
457.3244225612604,1,1.8638774825072144,1,2327349.84
732.4807490803844,1,2.3680712220927846,1,3718659.18
275.8370959216601,1,5.421414740555099,1,1556578.71
267.77098032574236,2,5.64134728006824,0,1876024.91
224.19588281261696,2,1.8550489591921786,0,1347570.12
152.1814007868084,2,4.456163970905385,1,1506941.08
600.473470064678,2,2.0455362683891893,0,3120136.91
197.04440896475796,0,2.7580166947097715,2,1306522.07
731.3185235854561,2,6.147146197216259,0,5934432.06
578.212592347036,1,5.9633076706974375,0,3010134.12
400.9892217824616,2,3.1118201406431614,2,4819276.68
241.37668407272628,1,3.810777856756567,2,1561754.49
211.95938002957243,1,3.166732527571769,2,1601852.9
753.5974949127128,1,4.121568367986788,0,3336396.89
341.1520115799571,0,5.299760577059504,2,3202221.14
88.59794325960189,0,2.1051938052876378,0,353287.35
11.757626712464841,0,2.1244992211936435,0,44474.58
307.275548042271,0,5.53646883462422,0,2105609.57
289.10314595265186,1,1.634712558180368,1,1242526.79
424.0392619249607,1,5.026908750160066,1,2822754.82
365.30424907578305,2,4.6287149971400225,0,2410826.59
145.37606939057363,1,1.6354319784159004,0,479254.43
310.5576897377151,0,4.306875696211223,1,1793371.02
363.0110456799396,1,1.5473897397853331,2,2203506.36
779.2518106714134,1,5.21999489281921,0,3798908.7
200.92754897319423,1,5.817396352555606,1,1365322.48
70.40027637421247,2,4.9045496535935165,0,528190.79
460.833591411856,0,2.4587945586627535,0,2158359.77
100.55961524862539,1,6.275848583063811,0,518725.35
738.3608132978593,2,1.5223694680194169,1,5115441.16
537.2579057968555,0,6.091964382162977,2,5421260.35
619.8163937137376,0,5.595824817450538,0,3808319.03
487.6981428305423,2,3.0514290746569532,0,3118743.05
775.9100319994171,2,5.118637801858635,2,10578140.36
243.74720205983854,0,2.577190045133409,0,1037690.97
784.2659007897712,0,2.693651217442917,2,5532048.44
208.73857808332122,0,4.253684181577048,1,1310289.09
163.73754235800558,2,2.2060371174222793,1,1334345.42
195.194103658796,0,3.6320857230023122,2,1428463.57
560.3896225673367,0,5.006147596686716,2,5588233.04
403.314550192605,0,4.633065639331932,1,3161345.59
248.37651620277413,0,6.221298573474994,0,1430139.96
133.03273319586296,1,4.52328367388429,1,754932.56
289.7049549645247,2,5.072320977361916,1,3197018.4
507.04968244859066,1,1.5542551178725146,1,2123270.14
37.73781418421578,2,5.633166186315382,1,378449.43
416.93089849043184,2,2.761731908117687,1,2973384.53
747.6756440726986,0,6.05540547637974,2,7152225.55
422.8950022987027,0,4.524782135315016,2,2797213.11
560.6042579917664,1,4.879379684048422,0,2623221.56
535.1892452969636,1,6.001991789740942,2,4450748.59
324.5223834011751,2,5.672556091238261,1,3296125.47
585.5467023678032,0,5.386686884590115,2,5719733.13
416.7874850284094,1,2.5941439808707076,0,1639148.22
683.1115908638143,0,2.6788538967570403,2,4988531.67
173.362236332949,0,2.2935612186224477,2,1180864.81
292.76500013879075,0,6.949595128182691,1,2319346.75
484.4763406723736,2,5.787641867163092,0,3773549.32
446.1369514479728,2,5.102038014012672,0,3319403.66
284.2972361057029,1,2.3041209179892386,0,1207498.6
737.1541511899227,1,5.8802180690221615,2,5998258.6
636.3704370256484,0,5.163016629833059,1,4873471.98
508.8180829350212,0,4.8525382288166465,0,3110698.5
149.63551799376899,0,2.161104361451118,0,721187.09
105.6587525243197,1,2.8567022162999174,0,422458.44
29.599939771778306,0,4.549161434611976,2,214682.9
464.98893458748563,2,3.5631253922521644,0,2999138.74
224.8625393197884,1,3.010049611202115,1,1227724.85
475.5708012369921,0,3.4355273422094292,1,3581041.91
691.6997547294843,0,2.3087258738075627,2,5183884.35
421.8707226640548,0,4.230722128770722,1,2547736.26
494.34638466245605,2,4.216633537380952,0,3023577.43
224.3467861249429,2,6.753673522205157,0,2051311.67
129.88417069842262,2,4.8880988302206765,1,1226001.53
661.4316035219814,1,6.4310817588883955,1,4034793.62
219.0075192665832,1,5.024368984370286,2,1710365.59
58.244216631099235,2,5.919217230753586,2,764805.32
25.59315276172317,1,5.022628071987388,1,169656.94
519.8682656114786,0,2.6437023450830113,1,2884469.29
491.09313699264015,2,5.919161825615312,2,5927734.65
429.35132110455686,0,6.317243568990072,2,4651601.3
516.8282024214561,0,4.785864204917473,1,3820371.9
517.648076433389,1,3.7993432635774353,1,2281444.64
187.76170815532421,0,6.590964088482734,2,1878039.49
103.85074244108972,2,1.7439197137705513,1,798980.75
51.38387673767424,1,3.103726813182968,2,333898.38
333.68246011895826,0,3.8626114740926774,2,2498020.75
596.3103283791609,0,2.054064564887757,0,2657955.87
636.2245169389333,2,6.487995788541449,2,9175725.14
569.8627201589119,2,2.1374450497436657,1,3898083.34
499.74255429962506,0,2.059384297605452,0,2205977.63
74.99659099321299,1,2.9157573087539976,2,476023.73
228.59444017111522,0,1.9585615270002312,2,1463979.21
503.11120219467017,0,4.937029357943611,0,3107845.94
372.09335092575674,0,2.117861623912065,2,2834202.76
298.97536439894765,1,3.043169474209029,0,986414.2
125.44027189989575,1,2.788889410993219,2,803576.5
515.2840083101211,1,2.0920664780812714,1,2776616.79
218.91508563231983,0,2.313387970608083,2,1654005.61
67.29989492440606,0,1.841374160559109,1,364940.01
52.20585445653815,1,5.376670166892866,1,286440.56
622.7720965681846,1,4.168718514689955,0,2675441.29
470.6434805152778,2,4.59159155193892,0,3400682.95
310.1199954559805,2,4.740437871556281,2,3565087.88
280.62171774289016,0,1.6392182834757452,1,1294820.01
369.21143352462883,1,6.386356899774262,1,2309338.0
553.635660380439,0,2.7763160430961316,0,2770752.27
649.4891272623786,2,4.488210809060337,0,4128414.06
62.77581223845738,0,2.0981581920784587,0,283999.7
250.22366474335468,0,4.050775580090759,0,1284292.04
223.9712671375784,0,2.3828685539282324,0,1005392.52
669.1491726972772,0,5.5908483852356845,1,4518712.86
775.4351205612868,1,4.819144055638508,2,6273705.28
66.57641343862984,2,2.5569697234195337,0,466279.27
570.9572076121144,0,2.0110244038905982,0,2387618.85
788.7363895708339,0,6.473529415195374,2,7904034.73
670.4505256807362,0,3.418819121895666,1,4782661.96
157.5767225242387,0,4.2558353247564025,2,1332649.97
533.3483388207628,2,5.395598229265582,2,6552009.79
529.4515676403852,0,4.186555110310476,1,3370218.35
42.35191137400145,1,5.679820459773877,0,201528.03
448.5728035089269,2,4.099652701768755,2,4686155.17
253.22253931093005,1,2.903021703332435,1,1255153.84
446.3063686477635,0,5.069810518978708,2,3734875.15
239.93747211907123,2,2.034017283692343,2,2206712.66
419.12421573309297,2,4.744025733240476,0,3215435.54
750.0109810023456,0,2.3150866566189885,2,5314050.78
576.2596394159733,2,6.523460034724715,0,5029226.93
68.59670728669198,2,4.1255182456394115,0,430467.04
47.67145794955621,0,2.1596395703616373,2,365824.96
276.08595094175007,1,2.680091160099905,1,1445190.48
316.9634335748264,1,6.7947703876244105,1,2145289.53
673.8191158217198,1,5.181461692829918,2,5811594.96
749.4809898183659,2,2.310944474117293,0,4567631.95
445.29786577394447,2,3.444215250254505,1,3774787.21
335.70164694291935,0,3.8600507308319814,0,1729006.39
761.8156934340351,0,5.365424189084589,2,6664566.2
638.100229095672,0,3.4463840321231434,1,3509339.41
697.0912582732767,1,4.876885915243916,2,6127294.46
619.0823428090307,2,3.687983881414644,2,7306465.35
633.4270645995551,1,1.5602313344045453,2,4006537.39
249.73165373459477,1,4.981821229410742,1,1766325.46
788.5105820460045,2,2.273538568635221,0,4019488.43
679.062762487127,1,3.3813814496006502,0,2835364.07
220.4131799255983,1,6.060813558052304,0,1112769.71
205.09416543666464,1,3.4514639352954415,2,1510454.0
527.7011345025576,0,3.83594845081478,2,4281352.19
112.44710479264334,2,6.088028907109674,0,837387.3
254.2005726298423,0,3.9869937616318136,1,1444549.61
155.86941480177563,1,2.417324147510926,1,779808.77
345.42527758078955,2,3.3678651956798706,1,2628833.98
141.9041919245564,1,5.240094357954751,0,683181.81
623.6184700235166,2,6.265184354375546,1,6202192.01
482.576565539511,0,5.847439922885263,0,3010075.73
141.43433334428053,0,5.662524444388016,0,809637.53
152.39796673496465,2,3.893974330444712,1,1250139.72
342.8815774619629,0,4.830427548337912,2,3076835.68
79.94092981314137,0,4.426921213517248,0,430898.14
283.76516653651066,1,6.309321028597006,2,2521013.02
557.1380440588878,1,4.335775924584617,2,4580061.88
283.52966886831524,2,3.463427001402965,2,2743448.4
499.04363267979664,0,4.38349976234106,2,3935895.49
55.3570990228167,1,2.7884885980427243,2,370559.76
459.8545472075186,2,6.165347719673894,2,5521950.77
227.17590081175848,1,6.228498478958983,2,1935689.24
21.373471468607768,2,5.483072881590355,2,262673.17
462.8800691214009,1,3.2745985280308227,2,3212093.6
387.21616295952936,2,1.516179680053412,2,2824285.63
134.22225241117638,1,3.4908829446670517,1,646420.28
542.8538435475523,2,5.624662692261895,0,4170353.7
478.2094369798087,1,4.456750073142832,1,2687404.99
55.956617836082316,1,6.987788932358407,2,516522.81
522.8870679678965,1,2.526285842424442,0,2186017.88
447.95671660722724,1,3.044795565615777,1,2299816.48
239.08637483600268,2,2.604460276650325,2,2643142.64
121.7816410351593,0,4.104826753517568,0,565146.15
223.21667956441206,1,5.172775928002816,2,1728973.6
203.12988868066205,0,5.527443657929927,2,1821108.96
339.092329780915,1,6.047694424445679,2,2988147.93
148.97982785094482,0,4.152564848894903,2,1358915.22
191.71465332040123,1,4.067218811995318,1,1151695.86
433.2106596607386,1,5.933923751490688,0,2485799.06
566.1580854468004,2,5.085634868666781,2,7472594.08
450.70620366951107,1,6.236285496874966,1,2902977.98
556.446172373447,1,6.755909957476835,1,3641528.35
297.84321787284614,2,3.5973037327976525,0,2154740.71
404.15900988899216,1,5.217493472178411,0,2013909.69
440.84838876589856,1,2.007790565327497,0,1635807.37
335.4107633639455,0,6.8712124786725,1,2607856.15
618.510088844767,0,5.689313686806823,2,5713892.86
388.7217677414837,1,6.0333408614371695,1,1875225.16
561.4778125677672,1,1.7349162706802659,2,2992109.24
177.10978193777603,0,6.95169611134065,1,1423877.58
14.183328621836688,2,5.913542013735691,2,168455.18
88.71901693061812,2,4.681552709421057,1,739916.15
437.75752611171293,1,6.335034669776145,0,2489100.02
675.4699958442695,1,5.070452271723433,0,3280076.84
521.1841222362223,0,4.438835043720463,1,3172676.48
125.62162562235822,2,6.5244671298720185,0,1141427.54
339.836205840117,0,1.9269120591734716,2,2296560.76
414.3849650335724,1,5.285140746491406,1,2885502.73
364.8137417230556,1,1.8995908081126833,1,1675896.52
696.6832388696617,0,4.897210342593186,1,4643911.59
275.7020903192318,2,5.378073227035182,2,3481537.38
646.4339212054543,2,4.650069244452556,1,6908776.0
164.19624586442984,1,4.887090597605106,0,747396.23
357.8256394546605,0,6.687994832736288,0,2330224.74
259.56992212642535,1,2.959581744510957,2,1880031.17
527.3299611184069,0,5.78045583367632,1,4188574.5
287.06765564842186,0,2.0243337226098577,0,1342929.28
276.6120793094331,2,6.505858829321255,0,2430283.21
655.1539485299716,0,2.84978567353005,2,5272491.41
682.9750470368409,0,1.887221453211256,2,4970387.77
708.2829917039883,2,3.904077179095578,0,5449367.08
355.42042408819805,0,2.7809775191440056,1,2290576.6
463.30114668903923,0,6.715398607292869,2,4808260.68
124.7401239267917,0,5.129206496544718,2,1280397.19
257.8607342223712,0,2.1642435877937256,2,1878210.06
337.95561459776565,2,4.237586577878584,2,3764247.1
102.6491930553347,1,1.6406153707093953,0,344566.48
345.0790729997112,0,1.621987461674886,0,1499619.24
29.418229678458,0,2.835781954642744,0,145137.73
443.98942023428015,1,2.7614238483950198,0,1794178.48
319.60343356927086,2,5.36479306017374,0,2696370.03
552.9249549178177,2,6.319055360265253,1,6343864.9
763.5543025079692,0,6.785385215874556,2,7803922.51
235.59832436869948,1,6.1553709618663035,0,1145077.31
372.29474534676797,0,3.437114179789897,1,2304523.79
771.7575607266626,2,2.3358410678185226,0,4523639.32
204.93979404065647,1,5.071602583165408,0,967256.25
734.7405062566174,1,5.551901577606977,2,5741904.66
435.35842133418384,0,4.433009276409699,0,2376649.53
80.24247475874978,2,6.472218380436836,1,868076.43
292.51448789136555,0,5.843063945857973,1,2264591.13
596.1182879168622,1,4.879928464781527,1,3504043.43
141.22678577810146,1,4.272014937517268,2,1071961.75
339.82811775250724,1,2.810545149998866,0,1539197.09
409.96842583073175,2,4.163197391551142,0,2969150.74
715.3509310919256,0,3.579208274135181,1,5341859.32
347.02777618619155,2,1.7324321684677955,2,3733438.9
446.5005456225345,1,4.712272373484612,1,2530930.65
514.5037938945875,0,2.2309522972345617,0,2866200.94
745.1247401726629,1,6.523316165928906,2,6814995.57
377.51607654453744,2,4.346316407653594,2,3566071.56
85.54729550458744,1,2.781139002832915,0,331027.54
643.9277943835307,0,5.356952803267246,0,3910510.99
200.53644344056843,2,2.720236308036381,2,2490326.21
209.29983549681873,0,2.4979031090467654,0,941534.29
392.45485140974455,1,5.625671743960925,2,3493963.37
181.53477192200472,0,4.489032065728963,1,1026950.28
272.8717444101831,1,1.5403766571797042,1,1288970.96
634.0657797746231,2,4.708061097014637,1,5347716.4
730.7769420741735,0,2.3511834805296967,2,5641886.28
442.2196601897907,2,5.710331500504099,1,3745694.25
642.3492942151648,1,6.298664599316089,2,4515505.51
590.4094473843335,1,4.321902794204107,1,3781598.21
434.8800600618045,1,6.753632318412918,1,3364670.27
120.1404221247222,2,4.971518694840858,2,1480196.01
256.86866380956997,2,1.6163630434124354,2,2526499.06
785.6442592802642,0,2.0553663843318764,1,4029510.96
641.2981184401162,0,3.835003392155735,0,2812838.91
796.9622518373059,1,6.436927015633183,0,4601790.19
147.73242233304245,2,4.25579725986051,1,1169668.09
161.87888376646893,1,3.3035452816637982,1,924673.61
161.53419364522466,1,5.920663159332163,1,1012792.14
328.34583382854913,2,5.007057322623964,1,3040928.14
719.6011324620728,0,5.2672445174976,1,5674380.35
564.1973085963806,0,1.729888891092862,1,3184459.78
756.9719773984175,2,1.7576336018524867,1,5192867.9
565.6822102682916,1,3.2237613990070475,2,3533218.58
674.6866213279455,0,2.6792289612800873,2,5682725.1
66.03562814789265,2,3.9938012663324765,0,491644.06
96.02839011612399,0,5.169079367218335,2,889977.22
600.3071063167133,1,5.314512547789752,2,5245195.96
558.1891390013624,2,3.9036907982960867,1,4930559.07
566.1640306998898,2,6.490194792060646,2,8421733.0
557.6404158075322,1,2.624183239499442,2,3607000.67
104.19171649162618,0,6.250968541194995,0,593661.48
705.1807948610551,2,3.417510215832427,1,6352985.48
218.1988883771085,0,2.3988195340007925,1,1235905.33
774.6481083877342,0,5.780817186242885,2,7861475.06
302.75514108504495,0,2.1366776414474096,0,1471236.38
674.8752910662163,1,3.1110133578020793,0,2879304.83
468.7992271903109,2,2.9330251045091877,2,5425447.09
219.83099251454843,1,6.122647851444187,1,1654663.95
413.90017175847004,2,3.2643863994362956,1,3367415.33
84.70120435881023,2,5.405625373641447,0,641685.49
312.1091814502724,1,6.516220542674883,2,2455675.04
630.5647957801116,2,5.14434144365168,2,8293427.51
761.0616878480092,0,3.264494509729111,2,5863373.66
710.6983680226455,1,4.103471128389263,2,5379806.24
431.1154973967697,1,2.0763263971887325,2,2590463.27
82.44119602533289,1,2.0646386386953,2,486382.73
541.3684618154067,0,5.900972177614693,1,3925016.51
355.1566655036105,2,5.169413786599025,2,4424271.09
271.76806945211683,1,3.5391522076653845,2,2035275.77
286.01873456352706,0,5.612492904823373,2,2654112.18
643.160409711244,1,6.899852134192274,0,3261101.91
756.7079178832971,2,2.507199756268755,0,4846242.9
284.9408876593988,1,3.043605024195763,2,1978208.13
95.67309608388805,1,2.0183520461036495,0,358359.31
657.3985387283197,1,6.000828020112082,2,5624690.63
772.8800142097934,1,4.604066556186074,0,3692647.88
449.0766967578718,1,2.505377703172796,0,1501471.7
766.1384209364968,1,1.7389145813535603,1,3228153.19
50.292224447260146,0,5.401631841092053,2,512173.77
576.036706607122,2,5.342395748091532,2,7700274.57
330.91899525805684,2,1.5718250126454962,0,1857347.56
156.25004549077298,0,5.015462033829611,1,1099285.93
83.08029648549204,2,5.417333190609041,0,657711.75
410.64960625589174,2,2.2230655853608425,0,2381495.65
475.2632006419937,2,3.014739324864616,1,4076782.55
525.0888243917389,2,4.983989535232455,1,5100802.95
409.6836960268213,0,6.466761268382318,1,3024882.58
492.9396164327992,0,4.947677442426434,1,3261164.24
526.343336859063,0,4.233431249436957,2,3957619.04
268.63645052558957,2,4.2105231943688946,2,3295923.59
494.2622940941113,1,5.661497882235619,2,4233428.66
353.3801427551081,0,2.4667372748438976,1,1891332.58
155.8861158158839,1,1.5387006037743696,1,761463.06
162.93856072011806,2,2.3538421559081453,2,1660277.71
388.2967552863837,1,1.8656197846853544,1,2005173.26
640.0414377380672,1,5.668312512378611,0,3210898.74
715.7351038210701,0,4.352801309376998,1,4923523.7
379.05183537530087,2,2.1944286982961905,1,2650467.95
716.1205794273835,2,6.142838731387465,1,7696073.41
643.9978766531192,2,5.681807908553372,0,5030221.94
750.6106598548075,0,6.055154837018262,1,6206580.88
739.2460391067502,2,3.474994945963513,0,5054853.16
18.5718038779872,0,2.314880883552892,1,112959.78
270.64255225794835,1,5.8120499803264885,2,1608020.56
365.820604500455,2,5.818749080757174,1,3738560.13
92.82175064519635,1,4.130077733479865,0,487281.1
618.1222921381615,0,5.183841210457566,1,3953462.34
513.923341197821,1,3.7767677313846013,0,2457325.93
14.82828130012072,0,4.45007273808924,2,132200.12
435.81952690330405,0,3.8808228289028843,0,2276297.3
581.6437975066939,1,2.721902910538807,2,3792551.96
534.5397223829033,1,4.724601653207566,2,4566281.3
672.3685068834255,0,5.581290659694053,1,5426640.47
653.7074691469652,1,3.118340646818676,0,3066284.86
687.4768330494014,1,6.9803300069906,0,3786926.95
789.8307776792266,0,2.4395255415884334,2,5238291.65
541.8966723215294,2,4.244454952305806,0,3686378.57
735.7083151197334,2,2.5266878460349464,1,5904004.46
526.3258556535362,1,5.643345825845485,1,3405069.87
609.7239977744559,0,2.437835304965024,0,2778642.57
491.232350727734,1,5.381570726603686,0,2268897.97
445.41344626461466,1,5.642063850382026,0,2066087.93
731.3346621230038,2,5.285443571189308,1,7027261.95
403.5454527288942,0,6.798017993835283,1,2987164.58
755.7066425988219,2,5.777142741499791,0,6103419.17
440.14645626536253,0,5.593744998825575,1,3150293.79
284.49608783007864,0,5.743849160289715,1,2467485.18
629.4248456945852,1,5.566694836143071,2,5261394.77
124.64238825553889,2,6.817528397711268,1,1397815.66
288.0890265857373,2,5.0893557646401035,0,2148139.68
70.42887051164509,1,3.1203018238676874,0,302023.21
474.4780777114344,2,4.517008750940404,0,3108041.72
749.0416647812408,2,2.641495252578783,2,7638336.13
85.98982579355214,0,2.68126471662503,1,467746.02
181.00571840901807,2,2.1309450671149897,0,1192718.21
699.3250618983138,2,3.884576586411645,0,4913993.35
303.057282496166,2,1.6212793625744601,2,2621787.09
784.419586940387,0,5.569131223058053,1,5666236.8
642.0233590839385,0,2.2165508798640374,1,3899627.94
723.8509098905415,0,2.233918349050858,2,5201058.84
585.0392078295272,2,6.4847879828851,0,5230502.4
335.5649070551003,2,3.28880142074518,2,3341576.74
336.9319444827662,2,2.8535949099624283,0,2219844.04
261.57269911288586,0,5.435049400127621,2,2337316.31
589.1768452315137,1,5.462569677163948,0,3005498.95
507.28369118411894,0,5.283034359022372,1,3882084.83
632.1682321407686,0,5.520748611085205,0,3590759.74
298.7479785757046,2,6.891413046521401,0,2379367.75
722.9310133786499,0,4.870842122542081,2,5928600.56
442.793853093527,0,6.58087337027557,2,4206483.41
539.9414550230543,2,5.176755588502174,1,5260353.86
51.9972957821979,1,3.9872640573508855,0,223808.77
710.7359825611784,2,4.467200336144533,0,4815119.2
637.9241513797504,1,2.2309592430186114,1,3383091.92
513.0884227383704,2,4.174078522321299,1,4469737.19
672.7471436463064,2,6.066608267447859,1,6755414.77
305.4291463046724,0,2.0912132670960437,1,1737690.73
117.88826258722824,0,3.7428003819196,0,573936.44
251.91320685652758,0,4.792448242320075,1,1886647.83
170.34031924534898,1,4.005565647778558,1,1153439.69
228.11652011091323,2,6.872679515242964,0,2057174.18
573.3377772898874,0,3.263365330750163,0,2617819.08
242.60256800314673,2,1.5921819653082894,1,1785401.12
250.14593787259432,2,4.908051961691475,2,3235366.73
141.56269494118422,2,3.8652685921962116,1,1133292.85
558.8221525176282,2,2.9516109577705083,2,5422784.2
146.85949517274122,0,6.645302605545819,1,1175824.65
254.13632878761544,2,5.875414443114028,1,2617233.84
232.2166787841154,1,1.9130080826550433,1,985552.64
299.35446190651794,0,3.930376862981827,1,1894349.51
413.0095075413397,2,4.702980263551094,0,2947793.84
726.1276802399768,1,2.846152337597431,2,5010315.21
51.74788100491976,1,1.6201646338101363,1,241387.86
413.5612569239007,0,5.107879117255447,0,2082673.87
782.9078991808735,2,5.400405051422686,2,9580113.59
47.70041409560717,2,6.524033374246917,1,566495.47
67.73011320551115,1,1.7934150649346612,1,340545.02
609.3674414122171,1,2.138277660233265,1,2809332.53
263.54580662787896,0,6.277322934367277,0,1483243.55
278.5667672596696,0,4.692087171290712,1,1589081.82
524.2429266108763,1,4.012660441947844,1,3004913.48
72.57933738145832,0,5.218375728540447,1,524535.86
306.29353194332754,2,5.068369053652013,1,2448912.55
197.1266477696661,0,4.621420966326821,0,1242693.8
99.15401742809145,2,2.3734369560433737,0,581325.69
50.28867270585327,1,5.886664799343732,1,314957.19
328.64784112220286,1,5.287276914707169,2,2609645.91
654.7198322586662,0,4.954946229533023,0,3346254.25
408.67832140110943,0,3.5878173396528537,0,1888501.08
472.8297776293361,1,5.890163774824733,0,2337817.46
188.34970201215106,0,3.09071352457475,1,907085.18
116.22659571297389,0,1.6305962341071554,0,449034.04
545.5262043717872,1,2.362188284161972,0,2271819.91
791.0355868220461,0,3.5633507247396587,0,4018353.42
510.6394923212159,0,6.150046928129999,1,3666423.45
723.4197835760904,0,6.673510373480439,2,7765256.61
220.23478240463155,1,3.895547407154313,0,986884.91
21.88292740907273,2,3.870211140078133,0,145527.44
724.4233588839631,0,4.1128968828978465,1,4943268.39
756.2266677212489,0,5.727052496939471,2,7628758.1
89.0996328927537,2,2.6710267159537135,0,619217.22
627.2978869423468,0,6.8731841449000255,0,4171422.22
515.1755462477646,0,5.418632817980672,0,2711559.42
782.1624816145245,2,2.4555182894138636,0,4468979.6
631.1482007251485,0,3.559469290788894,2,5384515.63
362.64176512145707,2,5.72405437075939,2,5581483.12
164.03750973679055,0,1.706733212301863,1,890612.78
521.8501403505624,1,2.1428899623397903,0,2230482.36
454.281793457331,2,5.888390108513773,0,3517816.14
485.77403784052194,1,5.210093987270227,1,2693132.75
64.08172012501367,1,5.636183220695701,0,300378.21
362.2855568235846,0,2.0300703297769687,1,1995519.21
291.13428241116173,2,3.1452686091508126,2,2848989.34
289.90273660225745,0,2.789292230299364,2,2549673.08
560.0359171748806,1,2.6963598850870296,0,2147125.39
41.47948303222441,2,2.8699750619897912,2,445845.72
91.08194856494032,2,5.026156792050295,0,773223.83
750.2244537571016,2,5.8882681700072546,2,9111966.56
692.8207622433071,1,5.242000115355783,1,4948331.15
494.6297860774615,2,3.8900584420064956,2,5193325.0
353.795375145249,2,4.330622143032165,2,4200624.26
754.255117524191,2,4.4945489067110715,2,9368541.48
650.8700291548504,1,6.098674358750707,0,3328183.91
702.6580805424245,1,4.883233384469618,2,5744261.83
633.4281223998938,0,3.882482342985785,2,4340779.18
187.0004042304615,0,4.688194612366708,0,1260265.82
634.2497249330219,0,6.5803295221602705,1,5546485.73
404.04770793109344,1,4.63733403889171,2,2897651.68
170.17054056116467,0,5.641704935248593,1,1362675.99
705.7569036688403,2,6.279497137516927,1,8194324.04
176.8540530351572,2,3.9472508277974403,1,1388677.06
96.6997107232279,2,6.299442964808234,1,948880.65
528.3974409201473,2,6.207059836503572,0,4884114.21
119.15169319132195,0,4.724829900323986,2,911988.5
680.2771264514483,2,3.0048586007964624,2,7560072.92
314.18982250012647,0,3.6205006335647405,1,1938268.1
98.61866523712851,1,6.194093682954543,2,767879.37
591.7503898802328,0,6.867720817746594,1,5177471.73
148.7271328805432,0,6.724957391313232,0,943392.52
547.5522000362097,2,4.219774942869345,1,4857139.66
133.08649456786287,2,4.938794501994014,0,944877.8
167.6993714732846,2,1.8817945789403587,0,1124228.1
177.16340946421118,1,2.3187364579745218,2,1027282.17
650.1639201491278,2,5.2690976178904565,0,4846102.41
180.09771594647347,0,2.1958174891777182,2,1187033.8
667.5696854799977,2,4.592334308390074,0,5798289.9
445.30644494633947,2,3.495814935099823,0,2526718.85
443.11387354874006,2,4.117654344697466,0,2450698.84
649.8413006044599,1,6.085313302213841,1,4265294.96
13.394623651654388,1,5.568941314677481,2,105912.65
383.8123079463925,0,5.060004033260094,2,3532857.53
499.35469831978185,0,6.075029753027736,0,2934583.73
395.0776551780008,2,1.9257136291304393,1,2986384.99
767.6730596785263,2,1.7766101831289518,2,7396757.14
580.3181701803704,2,4.965931637192981,2,7786323.31
473.43907596785135,2,4.7831502018294945,2,5858357.38
339.56319484125964,0,6.594601967210166,0,2011842.14
122.55194223897867,0,3.2549585896410216,1,779690.91
162.82733225457238,1,6.326726117231271,2,1259743.88
216.04965314145028,1,6.9381324939336215,1,1327437.07
582.8399439743661,2,6.363021295710858,1,6472951.56
486.62483528122254,1,2.0915268082112255,1,2223243.57
