area_sqm,tile_size,location,quality,cost
401.2273679112803,0,1,2,253624.5
95.93996616571256,2,2,1,119931.9
748.4455025735389,2,2,1,920420.11
345.57996972731024,0,1,2,224194.83
205.94594847537533,0,0,2,86747.66
1015.9389234789252,0,2,0,494238.09
473.815750509793,0,1,0,185302.08
89.52966978747757,1,1,1,50588.07
406.67407123670677,0,2,0,214885.12
206.94385729020414,0,0,0,63769.86
755.2967923795467,1,0,1,420169.51
756.9941148130481,2,1,0,636266.61
941.4288867254847,0,0,1,331947.58
1134.0699762088207,1,2,2,1197410.71
345.2212538593343,2,2,0,344169.65
979.9453702448403,0,0,0,295647.7
416.3360489416322,2,2,2,611529.6
560.294535679738,1,0,0,232610.57
201.5265424157843,1,2,2,221678.99
759.2214632146736,1,2,1,619926.98
462.26873841144726,2,1,0,408927.06
322.7980734950601,0,1,2,175357.54
376.03762538370427,0,0,0,120548.89
455.49878807475307,0,1,2,265131.53
336.90028596547745,0,0,2,144780.91
821.4567922122438,2,0,2,842222.84
488.244358947873,1,1,2,406325.0
283.4166412529179,0,1,0,108521.1
1053.3867116168933,0,2,0,471013.58
1165.614347558338,0,2,0,583787.07
31.476799839679344,0,1,1,13984.39
461.78821562222527,1,0,0,204797.71
914.7048757083717,2,0,2,925279.25
351.9109056866368,1,2,2,387583.42
465.394730139132,1,0,1,205619.86
255.95760287555822,1,1,0,127119.86
479.3590527400193,1,2,0,316814.03
240.8483234040953,1,2,2,269639.15
178.36065978385784,2,2,0,175378.94
1031.7565919975702,1,0,2,673896.01
119.05729988371894,2,2,2,185670.45
365.7322522357307,2,0,1,276130.78
954.838673416354,1,0,2,591173.41
404.43949827252703,2,2,0,467940.17
25.55346967637798,1,0,2,16998.81
567.7436332969323,2,0,2,574677.27
792.1388978668006,1,2,0,499554.59
731.2755610363121,2,0,1,560137.4
801.6917730832573,2,1,1,759570.62
796.7169549267854,2,0,2,746205.91
874.034026117831,2,1,1,804830.29
432.254128880537,0,1,1,180485.18
1052.4840168052847,2,1,0,937199.05
651.9086091093294,2,0,2,572742.2
338.06253986035597,0,1,1,144792.96
1168.2150964889593,0,1,0,402791.89
305.78931049354236,2,0,1,220155.69
284.7060591343476,2,2,2,465467.26
699.0018732911996,0,1,2,379538.09
541.4191791828464,0,1,2,330520.59
754.1745410906962,0,1,2,392238.79
794.9415336326638,2,1,2,1022486.26
770.695472041956,2,2,0,817023.08
782.9635696683868,2,1,0,686464.58
48.80150005840922,1,0,2,37292.46
914.9792788917146,1,1,2,702993.87
1058.104695931145,1,0,0,482568.31
946.2447986513773,0,0,1,370862.98
415.0641263612732,2,1,2,439158.76
790.4213909132167,1,2,0,567590.58
782.6521912048922,1,1,2,602255.52
40.79669491887807,0,2,2,31416.82
964.4258799994385,1,1,1,567800.82
790.9791854116015,1,0,0,368147.12
872.0299967706596,2,0,0,527498.45
454.0520152965366,1,1,0,265227.06
117.6986175844337,2,2,1,144034.17
852.1939853033696,2,2,2,1339884.84
762.4170566176563,2,0,1,607352.34
270.46539338455665,2,1,2,308194.65
128.33634663888262,2,2,0,131087.6
425.281174552889,1,1,0,242096.31
776.7892470537391,0,0,1,290716.32
263.99230525476366,2,0,0,173352.21
716.1729152725381,2,1,0,518480.6
135.47510115048243,0,1,2,78266.26
1193.450261057769,2,1,2,1460396.02
299.3555048921725,0,2,0,130793.06
1065.4997630871205,0,0,2,445339.22
321.49160786941553,2,0,1,261257.2
398.5703332751296,1,2,1,337121.56
786.2178329286909,0,0,1,268057.22
645.6926040072324,1,2,2,706575.09
1064.28760495363,2,1,2,1313847.64
438.3565032543561,1,2,1,395484.3
1161.250020866637,0,0,0,354424.08
759.9942633735025,0,0,2,356106.4
445.250060517034,1,1,1,296271.59
392.8043690243999,1,1,0,215347.68
465.26904522123647,2,0,0,274630.26
727.8023806495286,2,2,2,1220327.5
44.909754444237336,0,2,2,37337.35
420.2287865674363,0,2,1,288234.9
1140.9190387214328,2,0,1,840478.94
502.4713870109126,1,2,2,477646.49
1048.5739706547056,2,0,2,1061240.97
246.25604051036146,2,1,0,197946.85
180.78670739243364,1,2,1,147964.8
1135.4354379743802,1,0,1,585557.0
89.37988650300228,0,0,0,24627.12
512.8705073097394,1,2,1,414764.55
589.4140403867551,2,1,2,689798.01
1188.9210043548685,1,1,2,1158432.97
696.245416295492,2,0,1,539840.3
70.51948987831503,2,2,1,81891.05
1197.7790015989672,0,2,1,748887.92
1108.1151072733924,2,1,1,1077576.07
178.28713871376073,0,1,2,100222.37
1176.3562127794553,0,1,2,672234.02
1141.5420652941762,1,0,0,516085.69
1190.2530778431715,0,2,2,819764.63
653.0338201497618,2,0,0,490626.29
477.4262763239339,0,2,2,362584.66
194.17599825955415,1,2,0,129233.57
1142.6415510331026,1,2,0,802196.93
531.4587577176524,1,0,1,270610.56
717.9183487311582,1,0,0,309912.04
625.5921032355868,0,2,0,338720.49
439.46373182894234,2,0,1,339313.09
765.5273567541211,0,2,1,463692.78
656.1976153410012,2,0,0,405543.12
840.3684995327411,0,1,2,438211.81
554.3584302932402,1,0,1,318378.01
967.0154658926796,2,1,1,967494.1
392.56911631760835,2,0,2,377906.83
1064.66916227553,1,1,0,554056.82
192.97701096957593,2,2,1,242047.82
1196.9829769048147,0,0,1,476780.29
654.053742004708,1,2,1,550339.72
85.68556814506442,1,1,0,48923.02
776.8991307669687,0,0,0,252401.26
1016.2394217534936,0,0,2,463551.45
154.91121257059442,2,2,0,167438.77
78.53770993567522,0,2,2,63188.6
111.21079801724991,1,2,1,84062.62
248.15875711916593,2,2,1,285304.38
1094.790725828199,2,0,0,711482.56
375.8111884676382,1,2,0,264754.71
424.7518307355282,1,1,1,259259.51
80.15783281181945,1,0,2,53119.49
618.5088193067536,1,2,2,670089.56
966.1915107478758,1,0,2,632709.16
1035.6617921481607,2,2,2,1494359.96
452.5838361856927,1,1,0,234374.49
310.1483948618274,0,1,1,139255.09
300.98291250766414,0,1,2,182039.35
306.27375318000145,0,1,1,131964.79
443.39036786307776,0,2,2,334435.56
914.286699083849,2,2,2,1404104.67
1132.4269817909849,2,1,2,1472632.64
327.0581692959826,1,2,0,221288.89
713.9745550377418,1,0,1,367473.03
507.23533340546044,0,1,1,247175.09
805.4107201047495,1,1,2,643150.26
935.4517189681154,0,1,1,440242.17
823.7653422418097,1,1,0,453393.93
247.23057419252797,0,2,0,109986.52
1184.6772685050494,0,1,2,589001.83
572.0480345833131,0,2,0,293518.94
270.4769141471655,0,2,2,206292.79
770.2798879335469,1,1,2,667635.02
965.8393917815589,2,0,1,714097.06
324.20271483526324,2,2,1,369937.86
71.17025660724047,1,0,2,46291.03
969.447414388594,1,2,0,711956.66
869.0424319352912,2,2,2,1265534.57
379.4371745501076,1,2,2,395663.27
323.4676381232621,2,1,2,345798.8
164.70232840965812,2,1,2,208380.78
368.7250934561492,2,1,2,446594.63
557.7475699448509,1,2,0,397644.05
784.334806474904,2,1,2,1034448.63
1151.509613233089,1,2,1,1001829.96
161.83610648082828,0,1,0,60643.48
474.0200184185252,2,2,1,619801.64
1022.5489294106674,1,1,1,551361.68
1148.8785523707975,0,2,2,758700.12
1116.0660921768988,1,1,2,985481.68
505.4706574098439,1,0,1,282336.47
269.0973722336897,2,2,1,326964.11
947.7217304447188,2,1,1,852063.51
731.4442684941826,0,2,0,345384.22
207.54466678923342,1,1,0,93540.22
777.3723330121275,1,2,1,793440.37
74.68103890288663,0,2,0,40378.3
844.3137015190882,0,0,2,379163.47
83.47078799646059,1,2,0,66261.32
1188.9539793408892,0,1,1,502933.81
315.2168719951867,1,1,1,196876.01
754.8296301663447,1,1,2,630031.62
771.5821829987027,0,2,2,532606.67
433.65260708335495,0,0,1,147911.08
879.4401353686995,0,1,0,339365.85
570.2423199847482,0,2,1,343002.64
86.51747230857836,0,2,2,65589.31
633.8076200589668,0,1,2,359212.57
523.5903336613676,1,0,0,242536.03
613.5902843362228,2,2,2,851064.28
761.3415498478105,1,2,2,875825.18
76.26384349136063,0,2,0,37559.27
905.4924543062044,0,0,2,434859.14
223.24222366857302,2,2,1,282842.45
852.1705577008597,0,2,2,617538.35
574.7216861905861,0,0,1,201519.45
684.0290836850172,1,1,0,388776.26
876.3760859799943,1,1,0,488237.18
1121.4239905017237,1,1,2,932069.77
399.19255897060077,2,2,2,702846.07
429.44387535859937,2,2,0,518432.63
106.84687847702934,2,0,0,65560.53
658.0542210123074,1,2,2,772748.82
158.24703991919077,0,2,2,130281.04
795.6999467255692,0,2,0,413837.12
1068.7433914830895,2,1,0,1042171.68
564.5895475962237,1,2,1,477422.28
531.3301474349439,1,0,1,276568.67
1026.0913758312338,2,0,0,696194.76
895.637633694017,1,0,0,403512.89
120.03702958285777,2,2,1,146086.36
703.0743684392248,1,2,1,573125.6
784.6365496152225,1,0,0,372780.22
569.5917325126842,0,1,0,220356.58
375.468776653569,1,0,2,227429.5
360.7496231416955,1,0,2,248495.57
25.649181561154073,2,2,1,31824.92
1148.4153589216146,0,0,2,561422.43
35.936669016154376,2,1,1,39673.62
980.0425709653775,1,1,1,599023.85
207.62191807920675,1,1,2,193688.75
771.6896434765255,2,0,1,573973.02
1168.971066073637,1,2,1,1075395.54
586.3903234515635,1,1,2,447276.84
612.6958631733834,1,0,1,329481.0
787.8252819817205,0,2,1,448704.09
1120.2228503933552,2,2,2,1459120.98
69.33802392349492,2,2,0,69952.21
836.1278104014231,0,1,2,432912.63
209.17485191597217,1,0,1,114936.84
1089.2263115709702,2,1,1,983263.41
647.5944324688572,1,0,1,313608.35
89.76501809579321,0,2,0,45653.48
22.042562217458183,2,1,0,18411.54
544.2949762094275,2,1,1,455757.7
683.8429718805709,0,2,0,320677.94
986.5119160753904,1,0,1,524726.55
137.09851864382466,1,2,0,99549.99
960.1376202118505,1,1,0,549127.09
1011.7101476495482,2,2,1,1169079.88
1004.968868809394,1,1,1,641297.93
915.7845678178597,2,1,0,688504.6
49.966063797490825,1,0,2,32297.54
1117.6922624075185,1,2,0,796264.33
847.6252828461414,1,1,0,409182.82
593.478269950592,2,2,2,883886.77
992.2261608622638,1,0,0,479923.14
396.523263293556,0,1,2,211018.04
521.8020792741986,1,2,2,573157.26
607.6865104604202,2,2,2,1028587.73
33.908363845491714,2,0,2,34315.81
970.9095684971373,2,0,2,956418.62
751.2868701063327,0,2,1,463554.97
169.5311052252145,0,1,2,95982.33
466.2981813154652,2,2,2,653404.53
569.2126407720508,1,2,1,501083.49
362.17849645410803,0,1,1,175286.02
782.619925149842,2,1,2,1015967.63
996.1289585207178,1,0,1,524783.8
970.9314649558008,1,1,1,660811.14
866.1788495428549,2,2,2,1518687.69
736.2471037298545,2,0,0,461463.52
65.62952053168388,2,1,1,58784.84
1035.6414324589764,0,0,2,473926.09
586.8396745403574,1,0,1,327902.55
628.4272179720664,0,0,1,249029.94
370.47730509370433,0,1,1,150911.64
623.6166985031435,2,2,2,880831.9
539.9055191898501,2,0,1,411236.03
604.0315146819826,1,2,0,472855.41
169.5297717510255,0,1,1,68256.89
222.07129194731203,2,1,1,196823.5
237.2196135822807,0,0,0,74528.83
292.8494460387677,2,1,1,236049.51
859.3364180442525,2,0,2,780652.46
254.5485304077744,0,1,2,165236.58
531.3153968728193,0,1,1,235423.14
461.8985157239239,0,0,2,228112.32
865.3903520001357,2,2,0,982876.97
515.9011364268765,0,1,2,311682.34
292.5650880484389,1,0,1,162544.25
903.5739275276395,0,1,0,318340.05
550.6372676817199,0,1,0,194152.72
545.376758688869,1,1,1,361933.88
1150.4604926585998,0,1,0,439848.49
437.9820170453066,0,2,2,300702.68
657.9494837243453,0,0,1,241532.62
1057.4635146194928,2,1,0,973537.94
415.383407326811,0,0,0,129978.25
62.18008673442308,2,2,2,97967.23
862.7703061809384,2,2,1,1083223.49
264.53688801794306,2,1,1,235553.2
391.5851821869682,1,1,0,190747.78
114.44038301172105,0,1,2,64173.73
310.52306096711095,0,2,0,136235.73
126.36675705563623,1,2,2,141357.8
253.1804265645781,0,1,2,159683.11
338.9407870573333,2,1,0,282637.02
133.99134750078298,2,0,1,111687.33
466.44207666174975,0,1,0,187685.24
344.5385755115147,2,2,0,392654.71
808.563678606647,2,0,1,599548.67
226.8224893947894,2,0,1,167755.85
891.464679943098,1,0,1,465439.05
965.0602087138403,1,2,1,677736.17
620.4342501191212,0,2,2,475448.7
1111.6833470297097,0,0,2,512330.21
1067.479486568183,2,2,1,1127832.33
463.70235835826924,2,2,1,584648.79
1056.8397807432111,1,2,1,878228.77
1128.4844351139295,1,0,0,483021.69
108.72414564650461,0,1,1,44222.16
610.5579161297696,2,1,0,562375.42
23.952692154648183,0,2,1,13407.51
285.3345461967513,1,2,2,296168.74
393.42003568712374,2,0,2,434881.3
209.04634524228177,0,2,0,107112.92
347.7529994014323,1,1,0,171737.06
602.9443940602796,2,1,0,528653.1
1017.2242004243351,0,2,2,702667.53
777.4440169929416,2,2,1,833559.59
539.217201351881,2,1,0,454679.99
719.0369505832931,1,0,0,334232.87
662.3408225670421,2,1,1,698693.24
281.0013646302837,1,2,2,314507.05
1118.2861210428655,0,0,1,372526.92
119.26117255872144,0,0,2,51850.89
799.7589977279313,2,0,1,599455.42
191.06417908813768,0,2,1,101678.51
52.59121356437633,2,0,0,36194.69
494.41377586175776,0,2,1,281995.92
454.73240069231326,2,2,1,614476.68
253.77988105048533,2,0,1,203676.02
949.0115693927748,1,0,0,448812.74
1016.2993427117656,0,0,2,474054.38
399.0067385425932,1,1,1,268639.92
794.4693287954772,1,2,2,860579.45
1064.2434151933146,1,2,0,730757.43
142.94800973350783,1,2,2,139774.32
63.016453492174534,0,0,0,18657.79
306.7598331885238,2,0,1,248080.12
730.1828962252002,0,1,1,285201.21
392.70885864638905,0,1,2,212571.53
27.986305890186873,2,0,0,16133.27
672.6745127145538,0,2,2,525602.32
238.23956063481643,0,2,2,178481.87
554.8269234784707,0,1,0,207450.33
1107.146722222043,1,0,2,751138.87
284.26591215327426,1,2,2,311679.52
928.0838420921431,2,2,1,1091515.52
575.8765860638479,2,1,0,497995.44
1114.387836342154,0,0,2,536189.35
67.88898738613165,1,2,1,58399.56
324.97871684241784,2,1,0,253166.94
647.457989470751,0,2,2,439213.98
703.227080896213,0,2,0,362286.65
29.86167366382137,0,1,1,13512.36
216.55294710874617,1,0,0,86825.16
1159.9579296585564,0,2,0,571762.3
907.4103138204854,1,0,1,478928.29
81.43833881985569,2,2,0,86451.67
574.6917402088525,0,0,2,271864.24
387.62296275221996,1,2,1,322009.92
871.7414849342734,0,1,0,344211.05
1176.3714623854423,1,0,0,528488.95
65.47498409652032,1,2,0,46985.01
289.20888632102833,2,1,2,388127.0
125.96232703558819,0,2,2,104145.87
384.9134159311827,1,2,0,264967.99
548.4394185513152,2,0,1,412576.36
214.60936693236363,1,1,0,105680.51
262.1584794185215,1,2,0,197373.27
602.3091766914927,0,2,2,479809.94
1003.9637975419221,2,2,0,1039402.79
465.04553886309634,0,1,2,274513.71
64.77113758890596,1,2,0,49890.58
190.01720609849013,2,0,2,192859.21
503.91207652028726,1,0,1,301823.0
809.001291573207,2,2,2,1245765.84
260.83325532202707,2,1,2,334598.94
527.9288299264031,0,1,2,339810.2
928.5303709341806,0,2,2,739600.16
441.5319286502502,1,0,2,299491.92
242.2287120980764,0,0,0,84447.46
304.5332948184408,2,0,1,208676.74
614.7018547407587,1,1,2,551259.15
1103.8014106475562,2,2,0,1199823.42
28.188531636019,2,0,1,22318.08
928.3775081976695,1,2,2,1021486.34
363.74430224632505,0,2,2,296934.48
247.0877010800971,2,0,0,148376.09
383.53559631407353,0,1,1,168765.84
421.0501026584312,1,1,0,238811.14
846.0121467279122,2,2,1,1069744.16
1073.8156950253365,2,2,2,1547336.84
582.6335418388546,0,1,2,318532.98
827.2767112056383,0,0,0,251941.36
132.4884963537275,2,0,1,103896.88
736.0914541674285,1,2,0,556057.23
705.0981916558335,2,2,0,703924.48
878.2286200378301,2,0,2,887530.34
969.1822421845162,0,2,1,596840.99
142.33198512948792,2,2,0,125255.27
237.8379414429766,2,1,1,234434.13
176.38258824711625,1,2,0,126936.83
932.8601222056159,1,1,1,632354.51
608.8154434859118,1,1,0,333718.33
959.385782787543,0,2,1,531628.34
434.1644336282726,1,2,0,268569.43
526.7315723746141,1,1,1,371416.05
267.3825242237159,2,1,2,361327.99
320.90996332467085,1,1,2,243678.06
1075.092781503463,2,2,2,1598251.23
965.2627110473502,1,0,2,686674.56
224.26449603056454,2,2,2,332024.42
948.9944901737242,2,0,2,988344.12
220.70988534939096,1,0,0,100374.2
983.1146529876073,1,1,2,868765.43
604.7380855717855,1,2,1,498737.41
778.6642569902917,1,1,2,687915.54
79.91089005411843,2,2,0,84063.95
470.69983219961387,2,0,2,437696.97
846.5004435990498,0,1,0,335020.86
1083.8449316553974,2,1,0,875837.4
1166.989659587048,1,0,2,667256.61
776.022026126926,1,0,0,373291.32
200.8261743470666,1,0,1,120543.48
589.8943142594502,2,2,1,695340.62
1104.5228446515803,2,2,1,1291244.61
647.5190252444849,1,1,2,563507.97
284.72974448592976,1,0,1,144524.64
838.8282450692411,2,1,0,701165.04
1052.2457367454274,1,2,1,905381.45
496.63363491364777,0,0,1,199448.62
187.32486216917025,1,2,1,158639.11
869.1441041304172,0,0,0,240342.6
488.90148230941054,1,1,1,322536.31
569.5560311965186,2,1,1,562689.47
1158.6299515345108,0,0,0,346930.29
902.3626493468059,1,0,0,440213.03
690.5978688001909,0,1,0,256999.62
247.97645869522765,0,1,2,127138.45
425.04728682056765,0,0,1,148728.18
740.2085159531448,2,0,0,468080.51
1127.6564808080898,2,2,2,1606971.86
1136.4496925116955,1,1,2,994152.76
479.5692657637694,0,1,2,289573.29
99.16322411947318,2,1,0,78884.37
226.70733651337437,0,0,2,107515.19
637.6622505813878,0,2,1,384114.93
408.6001596182305,0,0,1,148417.2
401.4385393147095,1,2,0,269657.63
1188.2019555647964,0,2,2,906179.41
601.1472321818808,2,1,0,473804.01
908.3509629390267,2,2,2,1399119.77
170.15205447793485,0,0,2,90965.76
335.7481140195034,1,1,2,251112.86
303.7455648833381,2,0,0,221798.03
801.9667054486385,2,1,0,712031.84
1045.5538767113583,1,0,1,495592.52
1044.4361235432796,1,1,0,565891.25
752.7368607515144,0,0,1,282276.42
900.3757811512735,1,2,0,624130.96
656.0002892787784,0,0,1,238689.81
1165.9539998153111,2,2,2,1873116.81
1062.3116897449563,2,1,2,1243859.79
1028.7408948889915,1,0,0,399061.14
1174.359102386472,2,0,1,853731.63
235.80704693911355,0,2,0,109140.11
342.61990393860435,0,2,1,192195.06
291.8301424515797,2,1,0,248859.29
275.0800901862125,0,1,2,158284.5
224.36143296120613,1,2,0,167224.72
576.4461785755744,1,1,2,495004.02
215.63126510584792,2,1,2,280155.24
1123.1277127249084,2,0,2,1094140.1
476.2268073493202,2,1,2,584930.47
619.8903998053866,0,1,1,305605.15
140.93778420373172,1,1,1,90507.91
876.8066523198339,0,1,1,345906.22
841.4530272742459,2,2,1,1119942.44
919.7738221226978,1,0,0,409527.04
618.6084109983825,2,0,1,437761.21
48.67684105931221,2,2,0,43485.66
131.59333859241323,2,0,2,114378.36
930.2297609647454,0,0,2,417926.45
138.02506392715202,2,0,2,154310.89
104.19924499865331,2,0,2,96127.58
774.1925960246595,2,2,1,927830.11
404.4376993098601,0,1,0,150981.51
51.39935971765773,0,1,0,19590.38
1040.8176063578642,1,0,2,667892.16
1195.3499167163072,0,1,1,488512.58
676.4189746099878,2,0,2,657440.79
334.44911649747814,0,2,0,172918.14
647.6088716526198,2,1,2,703236.89
347.3295720939362,2,0,0,223234.85
336.31911287380683,0,1,1,167527.82
239.3695884966157,2,1,2,265376.81
403.0820842510192,2,0,2,364631.16
961.401297253144,0,2,0,472902.61
860.9073272285382,1,2,0,617367.45
980.012599183121,0,1,1,427253.76
871.9936441413419,2,0,2,922361.23
630.3132247913302,1,1,0,337547.03
729.6997348113658,1,0,0,320341.15
995.7467540997328,2,2,1,1165138.01
193.71993017253018,1,1,2,145130.04
296.9708730884708,1,1,1,185329.23
87.18368502013178,2,1,2,104649.44
844.0895266189666,0,0,2,423078.34
1037.761483414654,1,0,1,530628.49
566.7041189454288,2,1,1,491444.87
1194.443326404655,0,2,2,1000362.81
889.7970003302906,0,0,1,322218.85
1099.4473411652298,2,0,1,900169.56
129.9412233663695,2,0,1,100982.74
96.12485290156773,1,1,1,59907.98
472.61777762077793,1,1,1,324463.31
189.07168996626498,1,0,0,91522.66
1109.1948712989204,2,0,0,715361.78
377.7558942996888,1,0,2,236674.09
1147.5088105509928,0,0,2,477793.15
1039.8520776356163,0,1,2,627667.96
454.94964235406735,2,0,2,416778.09
384.8793904671269,2,0,1,287575.65
1054.5696930158742,0,0,0,337025.83
882.8267168585952,2,2,2,1233673.42
1042.192106386405,1,1,2,855841.36
822.5203323429519,0,2,2,555914.41
572.4834007066627,1,2,2,591803.14
303.65467397691054,0,1,0,111778.22
784.7266384495306,2,1,0,545213.78
814.7561237324106,2,1,0,687902.6
382.85222781807283,1,2,2,441499.04
841.1663332279546,2,0,2,813366.2
336.6422554681602,2,1,2,411029.33
475.3638403179541,2,2,2,774622.06
218.85899826735735,2,1,2,237585.4
554.488374347127,1,0,0,257704.85
1057.3372651465404,0,2,0,524049.56
678.3853105659972,0,0,0,224861.83
1085.0270192877324,0,1,1,463310.89
433.3541387012332,1,1,2,355200.29
663.6778879101531,2,2,1,840623.28
448.4710425097887,1,0,0,195854.56
465.9080693572951,2,2,0,530716.4
724.2128376404304,1,0,2,471474.53
933.4112526665045,0,2,0,466829.76
278.45201297324763,0,0,2,123983.72
1049.1038293731904,2,0,2,1025862.89
380.97665050997915,0,2,2,272032.27
498.46400024762767,0,2,1,326946.89
609.0773715290743,0,0,2,300117.79
62.98174726031736,1,2,2,70448.91
639.7308560316528,2,2,2,885994.53
1144.1099375471124,2,2,1,1354856.93
926.9177516268196,1,0,0,418153.41
305.59707467455183,0,2,0,143150.35
953.5410385395451,2,2,2,1507169.76
362.4483342503054,0,0,0,104670.94
1022.4397947100567,1,1,1,735893.43
43.516945942649784,0,2,2,34275.23
1054.5205323280259,2,0,2,966997.11
622.4428193364057,2,2,0,564463.57
1088.6583442134213,2,2,1,1404514.13
514.7794881785956,2,0,2,544443.64
189.71749509009484,0,2,0,99076.68
633.4407920393913,2,1,2,764454.11
845.2088434585584,0,0,0,263677.72
681.9799289878096,1,1,0,415994.69
637.1254262194891,2,0,1,510984.21
393.3000332936314,0,1,0,151734.64
587.4833875021503,0,2,0,301624.13
700.2216859799074,1,1,1,498097.21
151.36264869645078,1,1,1,104690.5
413.19617010007073,0,0,1,142743.63
284.10090355880214,1,0,2,175865.91
956.4519121302849,0,0,2,408360.62
1174.4102585269536,0,1,1,501954.72
93.81113416389904,0,0,2,41161.45
656.460604773695,2,2,0,669813.08
996.8858497627614,2,2,2,1459041.79
126.0197070054993,2,0,1,91630.55
47.82064154859479,2,1,0,38282.44
369.53835947636753,0,1,1,154536.04
419.12610640461907,2,0,2,420925.89
911.9609669179207,1,0,2,618010.17
794.912486517279,2,2,2,1302796.56
693.5388455299878,0,1,0,283240.33
273.59271742114765,1,2,2,295074.11
567.1995306390791,0,2,1,336684.13
466.77260163337803,0,0,1,181292.28
380.52066672126074,1,2,1,329166.27
878.8525111236459,1,0,2,619161.58
1046.146325266188,0,1,1,478279.18
909.2000751748056,2,0,0,545121.19
850.455253760334,2,1,1,890773.36
1120.8334584298166,1,2,0,803119.3
1083.6875429170445,1,0,2,705829.71
1150.564024937671,0,1,0,442133.2
105.34390590408445,0,2,1,60511.67
374.92474689129364,0,2,0,213884.73
505.67961316739724,1,0,1,248590.15
1126.672607066498,1,1,1,755681.58
468.39990126789127,1,0,2,316560.54
630.8094693167307,2,1,2,832316.98
1115.7227111963218,1,1,2,1006453.54
86.40459342117965,2,0,1,64575.99
69.4658041675748,0,0,1,23891.98
24.026996249525418,0,2,2,16055.63
312.01749287266045,0,1,2,189716.63
800.8398663325074,2,2,2,1369739.41
888.1779684534309,2,0,0,604806.38
453.3650971473268,0,2,2,306324.07
377.8525618038789,2,2,2,516403.47
1113.995295512051,0,2,1,693812.16
783.6482861620377,1,2,2,791866.06
220.8213868886573,2,1,1,217302.61
896.2391517443874,1,2,2,954173.93
601.0553995737675,1,2,1,528495.76
658.7247730286238,1,2,2,672747.38
1012.8695820834513,0,2,1,528102.14
979.7583988181722,1,0,0,428693.96
335.37282597778824,2,2,1,389213.41
805.6634577960166,1,0,0,343728.87
879.8091068555302,2,1,0,644411.12
383.9875241037586,2,0,2,338581.65
615.1539353240892,0,2,2,416704.34
351.3835316271694,2,1,2,482510.37
1140.343512953807,2,2,2,1913279.28
256.09676141001336,0,0,2,126206.65
64.82046530833574,0,1,2,40500.32
762.2550695103162,2,2,2,1250251.92
215.3089288757243,2,1,2,248372.56
99.16970177938936,2,0,0,64463.02
334.5888788915207,2,0,0,206076.23
482.770951709507,2,2,2,758403.55
1178.3711920575213,2,0,1,990092.62
1178.3920156055265,2,2,0,1297381.1
38.81442205363733,0,0,0,12487.85
621.7539764219993,0,2,0,275796.66
1197.4299564092407,2,1,1,1150353.98
948.1017639896778,2,2,0,966549.4
757.3696672265759,1,0,1,411086.88
979.8072102928978,2,2,1,1258338.33
302.9690145372366,1,2,2,351029.43
516.0821956864809,1,1,0,316523.02
941.2677085187845,0,0,1,351064.04
1154.1504169452312,2,2,1,1431202.84
874.2211106700365,1,0,2,543678.72
807.6463053596299,2,2,0,790984.36
399.14741938978983,0,2,1,244168.8
711.0774017687294,2,2,1,885895.77
991.4797491298389,0,0,1,387430.37
26.032195861779766,0,2,2,19054.52
516.3884884637805,1,1,0,289335.62
987.3249985057766,0,1,0,384765.26
1086.8809213296413,2,1,0,884067.28
940.5763195359385,1,2,2,1030175.84
430.41163105905633,0,1,0,153761.03
1119.4746503805286,2,2,2,1790134.96
509.757156328077,1,2,2,570692.73
851.5705671291944,0,0,1,310268.48
1058.0078195337937,1,2,1,890374.95
940.3951361317207,2,2,0,1057793.88
938.997690479701,1,2,2,1065286.36
305.2980922976251,2,1,2,375195.97
894.4524092704795,0,1,1,381243.29
1076.9246474149593,0,0,1,353123.27
529.7022541995966,2,1,1,520024.05
832.5527636010847,0,1,2,506250.31
153.38003611454644,2,0,0,94196.03
239.14246061166193,2,0,0,155247.09
51.96911479986865,1,2,1,42337.5
476.66960732650364,0,1,1,193764.36
199.9728579168449,1,0,1,101386.92
191.95166180465714,0,0,2,103766.77
725.1535542332041,0,2,2,495589.4
50.77237949911738,0,0,2,21382.8
1165.4327607956225,1,1,2,952125.47
418.46342420426,1,1,2,329320.05
128.63224464723393,0,0,1,47943.05
544.1236325052206,2,1,1,533986.9
705.5756148433313,2,0,0,499146.34
160.3675617972144,2,0,2,151783.78
576.1940374343833,2,0,0,311193.47
131.66190331065775,2,1,2,146644.47
925.3450181695313,1,1,0,559726.68
901.9937489597662,0,2,1,542690.48
969.579987973013,1,2,0,685444.37
814.0213750094628,0,1,1,404672.68
980.1813328272203,0,2,1,493727.52
1067.3051883261649,2,1,2,1290805.87
572.6101809491554,2,1,0,421328.75
1043.1109678446774,1,2,1,867366.32
1188.2230451878831,2,1,2,1544368.48
110.01074846036732,1,0,2,73944.19
592.729546321835,1,1,0,345322.59
780.0034804451509,1,2,1,641321.22
488.42986047289486,0,1,0,167913.33
394.79855361380305,2,1,1,354393.47
755.5466505122324,1,2,1,597323.47
1092.7036829718413,0,1,2,638858.59
1124.8664703992997,1,0,1,572954.09
601.4490473371627,1,2,2,707218.52
306.4468618801199,1,0,2,204609.44
531.1431697189246,1,1,0,280653.7
1101.6887854375902,0,2,2,831132.31
779.2607061251304,1,2,0,535276.15
1087.8496030779277,0,0,2,522244.95
