area_sqft,thickness_mm,location,quality,cost
4513.570518921614,15,0,0,164219.6
3229.7847209923693,10,0,2,155709.68
2466.8468568924322,20,0,2,203252.83
704.1076974476256,15,2,0,37078.93
4514.487481118411,10,2,2,325532.78
2756.743497945266,12,1,1,135205.16
1461.0122161590168,20,1,1,112588.59
4395.738114492686,12,0,0,129092.26
319.4801156023186,12,0,2,17012.46
1604.6807407813797,12,0,1,57321.07
2707.3005859506306,10,0,2,115419.24
1732.0809634143004,15,1,2,151490.76
2409.8345641253463,12,0,2,133703.49
1358.3654490383701,15,2,0,78340.52
693.9113001178409,12,1,2,53091.83
232.427986153416,15,2,1,18568.12
830.3504963151024,15,0,1,40774.55
4767.0852444228185,10,2,2,328732.66
2898.2455100168554,10,1,2,154984.37
2470.35262012586,12,2,2,216094.99
1952.4030045632574,12,2,1,116685.14
3556.6797226177573,12,2,1,233087.08
749.234405735162,15,1,2,64009.62
1416.8428448806842,20,2,2,179859.56
3296.715492335576,20,2,2,415575.59
2421.3686046968783,12,0,2,123382.11
3861.958067847489,10,1,1,173636.75
4490.693727585433,12,1,2,329824.99
4125.6943272847475,10,0,2,130059.64
961.8281855906234,15,2,0,55639.42
502.7776658585437,15,2,0,28660.74
888.7309726979901,12,1,2,53931.09
3928.4769234211412,15,0,0,135950.59
4573.463892988917,12,2,1,271798.76
4630.971895134095,12,2,1,284515.39
1526.1681573837056,10,0,1,48240.87
4209.689821167114,15,2,0,220860.33
2704.365898359378,10,2,2,187319.09
4122.819649323626,12,0,0,113285.48
2764.4059697810053,12,1,1,139065.81
772.171437906635,12,0,0,21878.87
442.1367778118322,20,1,0,27212.69
4788.234788586231,20,0,1,316579.53
2157.722654336316,15,1,0,103596.21
1785.0771922417232,20,1,2,189275.07
1813.7002696031366,15,2,2,203906.13
1925.7253368035865,15,1,2,157290.0
4727.734298076974,12,1,1,251175.3
360.3877076457205,12,2,0,16817.87
639.3533725423808,12,1,1,28633.47
3958.7750016351533,20,2,2,555188.11
2769.5769821336867,15,1,1,163872.63
686.2569519067123,10,1,2,35036.57
220.57767705276504,10,1,1,8534.48
1159.9600239821757,20,0,2,85815.1
1341.0131516658419,10,1,0,37498.9
120.35449639447785,15,2,2,13319.96
1119.6481647691073,12,1,1,55836.96
3704.6787379143784,15,1,0,156255.4
4284.396763703168,20,1,1,351524.74
4496.267357360103,12,1,1,234977.03
1980.07446158554,10,0,1,60098.96
1631.0979432226104,12,1,1,70304.61
4999.311198629043,10,0,0,116816.16
3858.2352320618643,10,2,1,219415.99
2709.892800492394,12,0,0,82656.24
1311.1185918125132,10,1,2,70050.64
1640.4619917812684,10,2,1,89750.59
2601.0535267054665,12,0,0,72729.41
2733.3104529642155,10,0,1,99606.74
117.7092891547052,12,1,0,4278.01
4799.030422093799,10,2,2,301283.32
2899.2509243902396,15,1,2,229140.19
2966.33330982521,20,0,1,190852.73
1096.782112081405,20,1,0,59630.76
3836.686535066177,15,2,2,412146.47
3699.4593744546214,10,0,1,114178.87
521.0319683535821,10,0,1,17439.55
2995.2221426866054,15,0,2,180888.83
3308.059039382905,15,2,1,253255.78
4186.062464140693,12,0,2,236112.01
1070.1513356426678,20,1,0,62851.14
4394.292244191709,15,1,1,267907.94
2334.3313049525987,12,1,0,76296.05
527.7919155629418,15,1,2,41950.94
572.8250464788359,10,0,0,12866.32
1029.1320456821893,15,0,1,48927.54
1449.6159946272771,10,1,2,91411.8
2507.2087320760083,10,1,0,76721.54
3756.3184288355715,15,1,2,311481.58
974.2932149961898,10,1,0,27600.33
4963.626382772706,10,2,2,336444.62
849.5335622630473,10,1,1,34281.24
3016.92094022463,20,2,2,442257.39
4648.255157563132,20,2,1,487221.81
4170.9117432402945,12,0,2,206840.79
3257.0515482326414,12,2,0,149752.38
3591.6903341149477,12,2,1,235579.33
714.3178521915532,15,0,0,27156.32
97.83211611322875,15,1,2,8562.83
2199.036482583845,12,2,1,133358.0
493.1186853746001,12,2,2,33969.45
1820.8751814684804,12,0,1,64034.72
1157.526828170201,12,0,2,54991.32
4585.916275784676,12,1,0,162567.81
4406.277195089885,10,2,1,212639.89
4103.7671002284915,10,2,0,147833.59
3584.0242771492385,20,1,2,378092.56
812.6560490649337,12,2,2,83856.45
289.4187596858003,12,2,1,20032.11
3286.744896380728,10,1,0,93333.56
3229.1777790167416,20,2,1,379075.05
1878.6502095346807,12,2,0,86240.74
2389.798998856206,12,2,1,141436.89
2471.2894717780473,12,1,1,122303.88
1237.6442570952065,20,1,1,92425.53
1605.12472894255,20,1,1,110773.22
2121.0282955843327,10,0,1,57998.61
3035.7361980623696,10,1,0,95487.42
4781.305069786093,12,1,0,165549.03
2715.498817119248,10,1,2,135842.24
3669.261352238848,15,1,0,164584.26
4044.6554568579886,10,0,2,156979.12
611.8652004773403,10,1,2,30605.66
3282.9671043920075,20,2,0,256641.0
2436.448065259401,12,2,2,232956.16
2883.5331641270664,10,0,1,83589.47
240.16383205677073,10,1,1,8858.5
4535.7678959095565,20,0,1,286330.73
4766.281540398478,15,1,0,217732.17
67.23552223882818,12,1,2,4466.07
1103.3183806054788,20,1,2,115624.76
941.9611598593024,12,0,0,26082.36
3917.4573605352643,10,1,1,159059.22
3010.4962926035105,12,0,0,94558.67
927.801633318822,10,2,0,37350.65
4079.156228828359,12,1,2,249659.88
1799.7006154384549,20,2,2,226441.94
2331.2415376508566,12,1,2,158331.58
1967.167696337195,15,0,2,116472.51
2630.832021884086,12,2,1,168884.45
2426.7052207021907,20,1,0,148877.93
1409.190813179091,20,1,1,120887.89
2151.5523855945094,15,2,1,154898.78
4546.2688917787855,15,2,2,507302.36
2539.3259755722634,15,2,0,155450.75
4586.112731590759,20,1,1,360461.04
2773.128886698925,20,2,2,365834.02
3855.645601657586,20,1,1,308057.5
1503.276982815579,10,1,0,44126.56
3962.546775719819,12,0,2,219600.25
1358.3919842756786,15,1,1,81862.28
146.7723596327164,20,2,0,11366.7
845.6082687295806,15,0,2,57564.8
157.18173140858232,12,1,1,7452.25
4737.960077362572,15,2,0,271578.32
4999.886251067586,15,0,2,304796.06
3823.039804916627,15,0,1,183613.78
585.2344105703587,15,0,0,20180.85
4499.780028646615,12,0,0,124867.58
3731.692107167217,15,2,2,363461.23
1694.610351240335,10,0,0,39441.17
2536.275663454214,15,2,0,137318.36
3325.708739246746,12,2,2,279050.33
169.0498545826926,10,2,2,11974.9
2532.627514894481,10,0,0,66311.2
3675.3573946121764,20,0,1,225547.69
981.7155908868474,15,0,1,44607.25
2246.7633387226983,10,0,1,70914.91
2686.0241394654195,20,1,0,146269.16
3691.0485911981996,10,1,2,170160.47
4824.045868425882,15,1,2,382819.76
4248.963962621243,10,1,1,168516.49
3126.5161801382533,20,2,1,328335.26
2939.0213404323063,15,1,1,173105.73
3035.77413070972,20,2,1,298981.39
2748.63428116588,12,1,1,134792.87
343.8462572816716,20,0,1,21299.21
3506.567153211615,20,2,2,474564.65
3595.8671606415346,12,2,1,233783.34
2586.777793221786,15,1,2,208285.55
4358.418646742588,12,1,0,166531.25
3378.5621736455587,20,0,2,271276.69
1845.190056392234,15,2,2,218903.31
147.48705031323954,10,0,2,6602.88
342.8501501635164,12,2,1,19811.36
1791.401395126842,12,1,1,84562.75
2337.42135973348,12,2,0,101950.3
876.0120415667039,15,0,0,31857.48
987.1751167920289,12,1,0,33116.53
1189.5462259577146,10,1,2,60553.41
3913.5410309025497,12,2,0,184009.12
3867.8748127112685,12,0,0,106818.83
1945.547977798205,20,1,2,178385.07
903.2036888427593,20,1,0,56905.64
598.9965060641726,10,1,2,32050.01
481.29009463350747,15,0,1,22836.54
1986.8322919518919,15,1,2,172516.41
275.43504493954106,20,0,1,18302.45
1701.4934337753584,15,0,2,127679.22
4809.58955057863,15,0,2,298097.59
2562.1478472696913,12,0,2,140598.52
4122.091051334185,10,1,1,157344.82
689.8664321822255,12,2,1,44255.1
1376.989972928039,20,2,2,208639.88
4735.404900492844,20,0,0,213282.68
1948.5818898234168,20,1,2,246999.55
3259.610335819196,20,0,0,158596.63
4881.827556854818,12,2,2,402819.08
2776.399393837141,15,0,0,78072.11
1561.462448682243,10,1,2,85001.98
2683.144856962708,10,1,2,160643.34
320.4541366877536,12,0,2,17102.33
606.2308767588213,10,0,1,20323.37
85.49697000873611,20,2,1,8805.73
4426.839705746771,20,0,1,281898.19
3372.838123052998,10,1,0,98144.97
1526.7323374071032,15,2,2,156668.97
1144.7490250761577,12,1,0,39876.58
3431.2291757310104,12,1,1,163680.45
4601.683720687149,12,1,0,167079.98
1530.7385007079479,10,2,1,79107.35
1641.7175914645698,20,0,1,112553.8
4278.491589709176,12,2,1,307056.15
4472.210288624574,12,2,0,197796.12
4574.481005807404,15,1,2,416444.89
1501.113329633139,15,2,0,89334.16
645.5472096019271,10,2,1,32330.89
2227.9879813927832,15,2,0,139500.01
1514.0360824488462,10,0,2,68566.65
4425.1400007185875,20,1,2,504772.48
231.34296192754712,15,2,0,11036.09
3187.708324699548,12,0,2,173457.93
4535.597760453164,12,2,0,205610.78
4884.518315690027,10,0,2,217863.89
3268.146466525314,12,0,1,131003.33
4752.118637260781,10,1,0,142782.19
424.51433999408306,15,2,2,46365.37
1828.4278126813867,10,0,2,83681.79
93.13775176733176,20,2,2,12879.14
4906.859672344552,10,0,0,128560.08
4518.496069895161,15,2,2,498235.07
188.8601534285967,12,0,1,6880.23
139.75661977584159,12,2,2,12103.65
1866.4989958265123,10,2,0,65653.5
1329.762935614964,15,1,1,84291.95
4242.314772350386,20,2,2,555101.43
844.3977961957185,15,0,2,54271.24
3963.714840369244,10,2,0,147212.38
2794.575514953783,20,0,0,137976.47
1918.0892684546895,20,2,1,188790.3
771.3128205802249,15,0,2,51657.97
4988.571964500372,10,2,0,171359.35
3109.0312985616065,15,1,2,271427.13
2224.9420512115717,12,0,0,62165.0
1887.0814049360217,15,2,0,104390.12
4533.354741622734,20,1,2,498436.71
4114.899450544267,20,2,1,436659.25
4065.3696524227075,20,1,2,425440.73
3100.1824411638445,20,1,1,275922.6
4445.385084344219,10,0,0,111485.45
1531.4279420042485,10,0,2,58839.0
3533.345369058282,20,1,2,385033.27
2052.016324839868,15,0,1,96800.82
3019.994102370476,20,0,0,114117.93
4990.857353032829,10,0,0,117731.84
4923.397664342826,12,1,0,163014.49
2587.464131513869,15,1,0,112160.35
2890.624088215882,15,2,1,231386.28
4491.74275722964,20,2,2,665458.75
4928.896776943582,12,0,1,193516.3
3904.1086229990947,20,0,2,285859.43
372.66306689522196,12,0,1,14300.3
1647.0666850021266,20,0,1,92397.13
4487.983582605524,10,2,1,216029.45
3853.3449039598786,10,2,2,307735.53
3724.053701570914,10,2,0,142546.53
3356.2199908172984,10,2,0,111573.64
2105.5560556802984,15,2,2,219716.74
2046.0445357062736,20,2,1,245342.91
4054.2158135744653,10,0,0,91110.08
1504.212444237101,15,2,2,136558.32
3439.9177698698186,10,2,0,129676.21
3644.732190948585,10,0,0,98213.15
4230.5521473395675,10,0,0,95559.45
1633.4336739997277,15,2,1,141320.51
3722.3518708491006,15,1,0,162602.71
577.1249930145001,12,0,1,25923.15
733.4055583119283,15,0,0,25372.26
2115.8133988583377,12,1,0,72915.65
323.36759295847406,20,0,0,15743.78
4741.106691253425,15,0,2,294548.46
4514.3842620213345,20,2,0,332984.32
292.2217928529236,15,0,0,10131.74
4199.64302336678,20,2,0,356651.69
2568.927161745625,20,1,2,241881.55
3524.716297449072,10,0,0,75419.26
4440.309288026027,12,0,1,189636.02
2906.023711034608,12,2,0,132918.82
625.8191464089158,15,1,2,47006.49
62.76412190860195,15,1,0,2847.31
2509.76158464466,12,1,0,87313.19
4748.699054015582,10,0,2,197269.98
2884.47826448532,12,2,2,227674.23
1896.0487335367345,10,0,2,80003.66
203.0639845505211,20,0,0,7996.84
4579.148115527091,20,1,0,256605.11
1669.425471247309,10,0,0,41733.26
3538.648136509726,12,0,2,192348.86
3486.474150451751,15,1,0,147838.58
1306.7216487753021,12,2,1,73653.23
365.6986569805904,10,0,1,11251.88
1955.7518744256256,15,2,1,127429.76
1619.7985184941394,20,0,1,106559.81
3516.269174418013,20,2,2,512611.71
4107.923353516204,12,2,2,365295.68
1151.1048160887897,20,0,2,106803.56
2664.7437953933895,20,2,0,213090.21
251.0113195714002,20,0,1,16116.2
1110.5663235206364,20,1,2,115857.57
3820.719946344311,12,1,1,175928.56
3977.3216864209085,15,2,1,307995.85
3893.2020940864263,15,1,1,245389.63
754.8202286919371,20,2,0,53283.96
2777.6219009686656,10,2,0,106965.05
2142.4066514947453,10,0,2,86031.15
4957.857169135698,20,1,2,553208.85
3287.6458518387635,15,0,0,109134.59
4679.250352408859,12,0,2,275049.94
769.4840097917661,20,2,0,56910.52
2281.822701846134,12,2,2,195290.52
3869.4576205240496,15,0,0,123032.49
1870.895753750493,20,2,2,272385.02
3180.917055960551,20,2,2,479342.46
2582.9257532496204,15,2,2,256196.31
4960.050575629062,15,1,2,399659.51
910.6690733241827,12,2,2,71673.48
4679.976041884132,10,2,0,174711.86
2037.776221326319,10,1,2,117264.68
2366.5651835676076,10,0,1,86357.14
2666.579324265396,12,0,1,107629.01
1363.5644196962203,12,0,2,64679.83
4820.104340923425,15,2,2,505168.51
4561.861665912208,15,1,2,389787.14
4865.880246046245,15,2,2,402911.87
4984.751882437139,10,0,2,220707.78
3365.5104711458116,10,1,0,99331.22
2285.843204238436,10,0,2,113825.33
4261.132812406709,15,0,0,149124.62
167.83414528987583,20,2,2,26089.56
4180.300021331842,12,0,1,157661.11
2511.565819844483,10,2,0,99678.02
3382.439134062918,20,0,1,221559.09
1901.5280036454128,10,1,0,62075.18
1874.6846116407387,15,0,0,72051.68
206.9999064138942,20,0,0,9354.45
2147.7576806236157,20,2,1,199316.83
2071.3532673256836,10,2,2,154818.76
1162.7159542469528,10,1,0,37989.6
1274.250204021849,12,0,2,59169.59
2941.490923190433,20,0,2,286400.03
1622.9686405705402,12,1,1,73354.49
4159.746949635584,20,1,2,494114.07
601.3562789424791,20,2,2,84474.43
2909.342485546466,15,0,0,110909.43
842.2213993385566,20,1,0,50594.79
2664.791103257261,20,1,1,229386.44
2785.1021404040775,15,0,1,130571.74
3229.3735483023593,15,1,0,127850.46
2165.7534890008237,12,0,2,121260.16
2571.8996913898095,20,2,0,210390.16
945.7154496024019,12,1,0,32205.14
2341.925981194832,20,0,0,112621.94
1896.5004260167382,20,0,1,116682.27
3347.348968039328,20,2,1,313854.17
2202.367531307606,20,1,2,244860.72
3907.74117235209,10,0,2,177020.33
2158.660887939776,20,1,0,122601.85
1217.0673062210954,10,2,1,69087.13
1404.7591588449939,10,1,0,38692.99
274.161864203601,15,2,2,31443.96
2722.598112474505,10,0,0,58589.96
4162.860375306593,15,2,1,335565.3
3857.1029487469723,20,2,1,404273.33
2217.057858375433,12,2,1,147994.52
1020.7957579653354,12,0,2,54633.99
4324.247994322392,12,1,0,156005.18
331.06611852308856,10,0,0,7716.14
2026.1524897523454,10,1,0,61435.28
4290.244954800558,20,0,1,250721.81
1996.2246026507723,20,0,1,106719.7
633.4835802469516,15,1,0,31577.35
1366.4500267116907,15,1,0,52811.72
3020.1457366275945,10,1,0,99197.14
802.5777430881258,10,0,2,33039.28
3291.929867869661,20,0,2,315380.02
2218.9015594362663,10,1,1,97570.47
1705.2280290615834,15,2,1,131953.07
1242.5811285896611,20,0,2,106901.34
4125.4834299907125,20,1,0,229273.79
2013.5360399438377,12,0,2,105031.48
3705.472364750827,15,1,2,308245.32
2229.758203555053,15,2,1,200120.01
504.7425750895581,12,2,2,37264.46
2230.5045770779393,20,2,1,229714.64
2563.0545096920314,10,0,1,86341.04
2316.3188577922156,20,2,1,219081.59
4090.396473153949,20,2,0,335722.38
4558.714177762995,10,0,2,215334.04
3944.554442294618,15,1,1,250881.13
2934.7704159442505,15,2,1,222450.34
2730.177304746709,20,1,0,169191.83
3240.849349112112,20,0,2,278271.73
1474.759967374904,12,1,1,68936.68
4068.641888435991,10,0,0,100365.44
4291.398479138122,20,1,0,241918.91
1372.724957750061,15,0,0,51228.08
4518.950130293384,15,2,0,273759.06
4251.226983758754,20,0,1,293417.56
2151.2094990384257,10,0,2,88462.7
4549.551000359091,10,0,1,151747.55
646.1730193669653,12,1,0,22180.53
188.5334680840568,12,2,1,13523.55
1771.940786690569,10,1,2,87251.43
2848.906709195358,10,2,0,109239.99
1789.6409419376876,12,2,2,150503.34
4713.23528167323,10,1,1,189161.87
1310.815633822968,15,0,1,57347.27
1442.0062982837608,10,1,2,74062.94
3192.3966820970327,15,2,2,304773.62
69.1262175914556,12,1,0,2180.18
3651.407409155266,10,1,1,142694.42
1918.473941311128,15,1,2,181432.68
4889.851944834315,15,0,1,249289.53
3472.5170854972557,20,2,1,345010.52
308.46402765759825,12,0,1,11730.27
508.50765327276946,20,0,2,40525.49
486.43212927458484,12,0,1,15223.16
4765.480186465122,20,0,1,306145.68
3436.055129027059,12,1,0,118512.79
2166.649736080232,20,0,1,136986.39
1042.3893149061537,10,1,0,29495.64
4374.516744857226,10,2,1,219795.59
1047.7018419731353,10,0,0,25318.54
3548.0621215552965,12,1,2,212937.13
3828.4555896494626,10,0,0,89924.24
1508.547639834271,20,2,0,100587.94
2549.3279489946794,10,1,1,115654.25
1153.7969474760496,20,1,1,97266.2
1925.7018044047156,12,0,1,70599.46
4827.415271486044,12,1,0,164910.83
3481.0332715394297,15,1,2,298638.13
4240.74032064305,15,0,2,293725.53
2725.967878760368,20,2,1,272751.25
1233.246723649213,20,2,0,89937.69
3578.755290502608,12,0,0,96013.94
2527.8114059133036,15,1,1,159456.67
925.4018971299405,15,2,1,70811.14
2091.5279536101407,20,0,0,101303.54
3192.4590841307145,12,0,2,170602.26
3689.892690577079,20,0,0,167230.63
1253.9429396572411,10,0,0,26566.56
4386.186829779189,15,0,0,164872.03
1928.777980019656,20,1,0,113635.67
1392.1267535691045,10,1,2,76451.73
1015.8442744959377,15,2,1,79159.46
4030.6481052947192,20,1,0,214753.71
1803.1146460820091,10,0,0,40893.71
2442.8251880452767,20,1,1,199122.23
1152.9581266411844,20,2,1,115503.4
3446.1508022862113,12,0,2,183896.21
3916.1153673844906,15,2,2,410000.67
1730.1549823190408,20,0,1,100065.54
4728.14295758844,12,2,1,257015.53
201.52251732316864,10,0,1,6631.36
708.0683612064997,12,2,1,41722.18
2964.4958062244295,20,1,0,169387.52
3521.9639671394793,20,0,0,154740.09
1290.880798069842,20,1,2,149993.35
2792.651929612175,15,1,2,205391.04
1626.0119228619228,12,0,0,48448.06
2792.741765826872,15,2,1,196378.81
3313.6720049330497,20,0,1,220540.39
4865.399865166834,20,2,1,500400.94
2305.6994571048594,10,0,1,74244.49
3258.6693993433337,15,2,1,259254.63
2911.2942772036627,20,1,0,167741.18
1621.8967247434862,10,0,2,73641.7
1302.6674519037158,15,0,0,44228.35
4939.960072636382,15,0,2,293952.87
1073.9191904225008,15,1,1,62299.27
3961.8625720174723,20,2,1,399657.55
775.607585552767,20,0,2,68300.73
4031.5387833381915,15,1,2,301394.49
969.3557927982629,10,2,0,39134.22
4837.425387880026,15,2,2,558272.25
3445.6389000438608,15,0,1,161993.61
496.0853061953529,12,0,1,19801.8
3481.226741322104,15,0,1,191616.88
3037.9227757686817,15,1,0,134426.91
1720.8539211350947,10,2,0,59496.92
1340.6431888957375,20,1,0,76404.9
3607.865869653353,10,2,0,130581.75
3719.7387961018358,20,1,2,409338.01
1669.668952315056,15,1,1,108570.16
4387.324198655543,20,0,2,332918.29
1380.6947334980318,12,0,2,78534.33
395.82890857531453,10,2,0,15273.59
3019.345831896514,12,2,0,144149.5
579.9993355164999,20,2,1,62144.23
1419.487118119102,15,1,1,81406.91
2560.572645589768,12,0,1,101642.28
1467.4801306686231,12,2,1,98139.17
1114.2318949792198,20,0,2,104866.43
3530.7678037829896,10,1,2,206193.3
2757.646739941363,10,1,0,77658.96
4206.818178838888,10,1,2,249033.14
2927.135993544614,10,0,2,136244.05
2443.063698280203,10,1,2,140915.22
1343.2189404734015,12,1,0,43130.31
3970.726081701922,15,0,1,183551.13
1024.5114923936178,10,1,2,56061.1
1249.0306343171435,10,1,0,38623.78
4215.863553927697,12,1,2,246338.5
3718.903002359595,20,0,0,159772.98
3083.7237704486265,20,0,1,198868.88
242.65662739353846,10,2,2,15813.81
679.925210509396,10,2,1,34426.13
2524.789427928668,12,0,0,70148.64
3744.3776712403105,10,0,1,102905.88
2347.299277749525,20,2,2,335877.4
135.60047085317626,10,0,1,4284.6
962.1364934007674,10,2,0,32518.03
2964.39516312008,10,2,1,147648.71
3486.3744454555567,15,1,0,160620.22
215.4701479239267,10,1,0,6122.08
264.49217962947665,12,2,1,16486.14
1343.4850715089967,15,2,0,77731.63
463.3333921634964,20,1,1,32107.94
2732.633849357155,20,2,0,227460.05
662.3248106855683,10,1,0,19900.4
3258.685707762041,12,1,0,117164.42
3897.2653305725557,10,1,1,162640.08
4854.057485572928,12,2,1,300618.4
4744.614460106686,15,1,1,283857.82
1403.157493664627,15,2,1,126733.16
195.5775329847055,12,1,2,11413.48
1680.5904697532515,10,1,0,51060.02
3556.9765876276338,20,0,1,210774.21
346.0159858990695,12,2,1,23676.68
1830.577655473572,20,1,0,107321.53
1525.2710103571894,15,1,1,82442.48
1135.7608973039346,20,0,0,54921.16
3545.3472359150605,12,1,1,182712.5
3312.5301748706515,10,1,2,183583.59
2700.6957654699995,10,1,0,83591.83
4558.3344664239075,15,0,0,175385.33
560.5373210148487,15,1,1,35470.7
790.9616611667476,10,1,2,41535.72
1948.0759121360948,20,2,2,300326.09
3296.616156721358,10,1,0,99261.53
2941.19249661479,12,0,1,109031.5
416.51130296626326,10,1,1,17170.55
4794.202778545014,10,1,2,266995.38
1560.070841483888,12,1,1,75585.04
1826.9144382263146,12,0,2,86102.5
3136.9675052649463,12,2,1,212079.43
4728.5693114256865,20,1,0,290374.08
3330.3067835611964,20,2,0,242078.21
4776.127981261136,12,0,1,189908.04
978.5760381613709,15,0,0,35064.64
3113.109148416028,12,0,1,106520.37
4152.95051478761,12,2,2,348987.0
2569.6711178614933,12,1,0,91965.46
1842.7596953552352,10,1,1,82249.01
4924.554723657792,10,0,2,214832.25
747.8873349634695,15,0,2,54405.72
2084.1011612668503,15,0,2,132953.45
4373.200075175268,15,1,2,350175.51
4507.3796952043085,20,1,0,232859.03
4902.891402720882,10,1,2,264696.77
4429.995581708688,10,2,0,163491.91
302.2372756676921,15,0,1,13954.96
4652.344173156067,15,1,1,269203.34
2169.427597463587,20,1,1,162099.96
3275.5149779100807,10,1,1,122825.01
2001.6655523772395,10,2,2,141171.0
4077.656979237066,12,1,2,276783.96
2900.8004177976923,20,1,1,254553.86
4235.445980642321,10,1,1,174020.88
1009.1687840277979,20,0,2,77844.56
965.6663190367663,10,0,2,42773.17
2229.8651678446954,20,2,0,184893.2
73.52014756427866,15,1,0,3281.8
3479.6221267364776,10,1,0,110220.02
1515.4659526496544,20,2,1,154058.29
2808.631763761527,10,1,1,107873.75
396.51762428119207,12,0,0,10694.15
894.689578944335,15,2,0,52757.11
3133.152891608567,12,0,0,82186.23
1563.0300041996632,12,2,1,95531.66
1112.873615798887,12,0,0,32027.49
1182.7901789984512,10,0,1,41418.77
1113.3558553912026,15,2,0,59631.59
3133.1121996812135,12,0,0,96502.04
880.0715116238127,20,1,0,56711.71
1845.3964779404573,15,2,2,180469.87
3455.0399846875885,15,1,1,200503.15
2592.6717338708704,10,0,2,107940.12
3006.540310338645,12,0,0,78361.16
1291.9895483455552,10,0,2,57002.8
4666.938622167768,20,1,0,288803.97
2098.7022791658615,20,0,1,135020.96
1470.471486231056,12,1,2,95251.47
4526.414611089438,12,2,1,314269.34
3293.6835955587158,15,2,0,180654.21
3089.03202253533,10,1,1,124770.85
4439.336528222532,10,1,1,176390.88
339.77441704335286,20,0,0,15076.05
4196.513584437523,12,1,2,257814.53
3405.4286033102494,20,0,1,222859.68
1831.9643341616404,15,2,0,115960.93
1318.9391454930853,12,1,2,88443.89
568.7892044137103,15,2,1,41228.61
4708.3171427211155,12,1,2,291263.68
752.4649114812041,12,2,2,64477.3
1334.2207518678772,15,1,2,103473.08
3470.980538868876,20,1,1,284247.76
3565.254567535663,15,2,0,210623.4
845.8050877828401,15,2,2,87139.97
4079.949245789857,20,0,0,161027.91
2575.921982422994,12,0,0,71947.12
4249.860556669789,10,0,2,197036.07
482.0626797453454,12,1,0,17360.87
262.0084955137639,15,1,2,23621.87
3203.102388397031,15,2,1,263428.1
792.6177956935934,12,2,0,34830.49
2648.4977763798347,20,1,1,203714.25
119.83835845831817,20,0,1,7527.32
3910.649839713591,10,0,0,88765.5
4502.674342383582,10,1,1,182658.29
4202.4696717232255,15,2,1,301491.67
4793.846425094571,12,0,1,174703.61
4520.323985561009,15,0,1,212288.0
2247.889190537308,15,0,2,146323.74
2021.8236317960507,10,1,2,115606.88
4486.109156459138,20,2,2,611849.15
4638.347037018274,10,1,1,157877.93
4865.537944174283,15,1,1,312276.69
3853.170312471774,20,2,1,393412.42
1049.8447082098328,12,1,2,67179.78
4727.522973748076,12,2,1,310939.14
4738.350260740287,20,1,2,552868.55
3347.3502513692088,12,2,1,214999.93
4293.53731842995,15,2,0,244617.94
2827.8232847615636,10,1,0,81051.7
4723.428379788027,15,1,2,356192.1
514.9851631308513,10,1,0,15293.02
4326.620297599615,20,0,2,344156.9
324.74296373383976,15,2,2,34210.31
1728.5799084792015,12,0,0,54842.32
719.8619309455465,15,2,2,68517.1
2421.718707691415,15,2,1,194466.98
1199.6184820627263,12,0,1,44795.85
4762.758277703286,12,2,0,205161.55
2818.6406015843772,10,2,1,141623.65
4493.767144703438,10,2,1,235480.14
1426.3894218031971,12,0,1,63647.53
178.58892173547602,12,0,1,7253.02
3889.4922682354127,20,1,1,324749.42
3526.7694168612607,12,1,0,118927.27
2750.1836460872582,12,1,1,122232.88
4085.9465121596027,10,1,0,113009.63
4208.417644608256,10,0,1,146417.94
2960.1213746899602,12,1,0,99904.0
4831.342569676988,12,1,2,319481.88
3612.57414070577,15,2,2,382849.44
3400.5331120050123,20,2,1,357376.94
1839.0378731652945,10,2,1,94941.68
61.17996407003795,10,2,1,3295.14
1242.666235776181,15,0,0,41265.72
3831.406508732418,10,2,2,281870.87
3563.862709464012,12,0,2,211630.01
1688.5596169089663,15,0,0,59274.57
3146.635723965272,10,0,2,133299.61
1016.6730233920291,15,0,1,48304.95
1354.957210381768,10,2,1,74241.75
4739.670064817358,20,0,0,202770.03
2095.2438360311926,15,2,0,129461.87
1262.68859177933,10,1,0,37143.43
2461.185821853008,15,2,1,197034.94
1965.7286049474626,12,0,0,54706.96
3661.1687348780733,20,0,0,170999.19
4812.474727129861,10,0,1,144369.23
2979.1002510655744,15,1,0,122156.4
2976.1785753377294,15,2,2,287112.66
1855.927600681241,20,1,2,181235.06
2844.9231132777118,15,1,2,251195.76
1630.677888616334,12,2,0,73440.16
55.405767846092544,10,0,1,1821.01
4337.176055748501,15,2,0,253747.13
2175.748223332441,20,2,0,166604.22
2485.8380010172837,15,0,0,91461.61
463.3295313583445,15,1,2,41200.41
4193.6970413566905,15,0,0,148164.47
893.1684983690724,12,2,1,53121.22
2082.5747359823636,20,0,0,105388.72
4209.314457966213,10,2,1,196856.75
2316.0255540569215,15,1,1,145392.5
4659.2040605589955,20,0,1,301346.77
1086.105801932414,12,0,2,59035.14
3590.402508276118,12,0,0,92963.53
4891.092691630551,15,1,0,224309.33
2770.5875042405387,10,2,2,191020.52
3476.310298287765,12,1,2,217387.89
1996.4719650249917,15,1,0,96830.86
3769.119831641071,10,1,1,161605.59
4548.926579792459,12,0,2,244290.18
3530.1250569001195,15,2,2,380448.61
4682.847121335847,20,0,2,382731.94
2963.830627361933,10,1,1,112331.87
