area_sqft,brick_size,location,floors,cost
1168.4664945339396,1,0,2.0,47488.77
1988.4755442280573,1,2,3.0,142807.73
1193.3141355176824,1,0,5.0,53908.14
1634.6112211130803,0,0,4.0,83842.93
2894.5366412673416,0,1,4.0,190796.58
1903.23955423838,0,1,5.0,128525.1
206.34649587703996,1,1,5.0,13078.81
2720.9470226299727,1,1,4.0,163225.76
2799.3000615534497,0,1,6.0,209018.72
2123.9127150631916,0,1,6.0,149913.31
1976.994296945097,1,2,6.0,156895.92
2637.439411508013,1,0,6.0,134006.83
423.8696712057697,0,2,6.0,39666.39
596.5640767465289,1,0,1.0,22064.63
1026.1818867112784,1,2,1.0,66256.7
1734.1091980296953,1,0,4.0,75969.84
2784.098527193396,1,0,3.0,131956.17
1675.291355368936,0,0,4.0,85048.96
938.5392354479499,0,0,1.0,41753.28
2272.692649149805,0,1,2.0,134357.58
519.1463971733536,1,2,5.0,43631.93
2805.043884246267,0,2,4.0,262703.79
2850.873689878177,0,2,4.0,253207.07
2646.9914082651194,0,1,4.0,162578.13
417.0641496575291,0,0,3.0,20874.31
59.99044368635255,1,1,1.0,2563.33
356.751888663665,0,1,6.0,23274.92
1948.8115102211568,1,1,5.0,110052.67
896.8512634017134,1,0,7.0,46761.54
2567.593272351911,1,0,7.0,142681.65
2760.6144091724723,0,2,7.0,286762.43
1686.9248685540324,0,1,5.0,106075.92
1255.030474640492,0,0,3.0,63393.95
2952.3137912943434,1,2,6.0,239895.49
2203.5014982415505,1,2,6.0,182324.7
1371.6531086345249,0,0,3.0,77095.72
237.11848098104787,0,1,2.0,15589.84
161.9591636397677,1,2,3.0,12939.73
589.941792104836,1,2,6.0,49973.73
1738.8548731428418,0,1,6.0,122038.0
504.6470634693111,1,1,6.0,30191.46
2308.3729540355926,0,2,5.0,201958.9
2751.1479345505268,1,2,7.0,222068.4
402.32899363866966,0,1,5.0,29638.15
42.022134367653514,0,2,7.0,4617.65
2137.221544522335,1,2,2.0,161068.15
382.9400499450313,0,1,6.0,28170.67
946.9677385781142,1,0,4.0,43707.2
1217.1394466088923,1,1,1.0,62065.14
1481.6751324133213,0,2,1.0,104280.78
2036.7835900610337,1,2,3.0,141514.79
576.1609516864097,1,1,6.0,37372.57
2967.825707310547,0,0,5.0,181151.62
1149.195639187214,1,0,7.0,59047.72
1606.0475463940618,0,0,6.0,90459.44
1159.638419408489,0,2,5.0,102796.27
2908.857652152342,1,2,3.0,198642.76
1066.7476467052961,0,2,2.0,78310.84
2609.4893056510487,0,0,4.0,142229.81
1643.1124780104708,1,2,4.0,114646.66
2489.6978241053666,1,1,4.0,140639.98
113.41253815045941,1,1,4.0,6279.68
2123.120012300038,1,1,5.0,132514.65
1232.1845266910868,1,2,3.0,92726.35
2586.8258225881004,0,0,1.0,109820.29
412.6714896985521,0,0,4.0,21759.8
2098.765767876933,0,2,4.0,176220.67
2804.3459554883457,0,0,1.0,134635.52
2708.477640606885,0,0,2.0,142925.9
1015.7424152221998,0,0,3.0,51215.19
342.51708833943786,0,1,5.0,23244.74
2557.2225167529054,1,0,6.0,119274.27
684.3772615146256,1,0,5.0,34973.11
1788.6318860258455,0,1,1.0,103520.73
877.5550856901173,1,1,7.0,58651.21
2596.350178494527,0,1,1.0,139312.62
1546.1668029722891,1,2,5.0,134832.34
1397.0470303376705,1,2,5.0,108619.16
225.49964806674961,0,0,7.0,13338.96
2388.851104750457,1,2,7.0,206142.33
622.9143393031418,0,0,3.0,30032.84
2938.1897872897953,1,1,7.0,180208.39
2292.3967712671397,0,0,6.0,129469.82
361.65129418479444,1,0,6.0,17284.32
1474.79658213236,1,2,1.0,79646.46
879.6800753686092,1,2,1.0,61200.81
1609.250716329076,1,0,4.0,61067.16
1753.7765532029987,1,1,3.0,99870.7
853.6671281691246,0,2,1.0,66590.16
2428.6873850242782,1,2,4.0,170522.07
797.2829761366638,0,0,3.0,42025.55
2562.77649789354,0,0,2.0,114567.49
574.8206274774459,1,2,6.0,46396.18
357.06574139216895,1,0,1.0,15278.78
1710.7736786181538,1,2,4.0,124951.79
2099.1922829925225,1,1,2.0,116105.95
329.2490352279093,0,1,1.0,19552.49
416.5644525755997,0,1,6.0,26932.12
504.28260831872893,1,0,2.0,19117.51
2865.972955811307,1,1,4.0,186148.31
1008.2276662062693,0,2,7.0,92037.17
647.1248630179026,0,2,2.0,51699.53
988.9416140958823,0,2,1.0,75957.97
886.6578262503921,1,1,6.0,53770.22
444.7153066266537,1,0,3.0,20573.91
785.3007607174734,0,1,6.0,57003.53
1247.9759063537088,1,0,7.0,58818.42
2969.40101010549,1,1,4.0,163322.77
669.2362559867494,1,0,7.0,33908.32
1023.5083043336776,1,0,4.0,43759.24
1315.6007402459481,0,1,1.0,83743.05
1654.5524236658043,1,0,1.0,64435.28
1094.3120200620872,0,2,5.0,90219.21
2761.0981517292785,0,2,6.0,242993.09
2395.9449319715673,1,2,4.0,189787.14
631.6090475414758,0,2,6.0,57691.72
2231.0661685682912,1,0,1.0,95148.47
1188.8734762121635,1,1,6.0,86872.05
1440.3560826796247,1,0,7.0,72711.98
128.92639469182666,0,0,5.0,6771.38
190.07506357446633,1,1,5.0,11228.37
124.163814978569,1,1,3.0,6807.69
1899.9847238797258,0,0,2.0,89047.68
2756.4088581423207,0,0,4.0,119485.62
2126.6602764705085,1,1,6.0,121592.07
1074.2717875940868,1,2,4.0,82738.78
460.36308197297797,0,2,5.0,43718.07
2132.52634782925,1,0,3.0,99097.21
405.1748242393923,0,1,5.0,25672.06
2559.501116173612,0,1,2.0,146758.97
1022.1159619686711,0,1,6.0,71053.3
463.86165620745044,0,2,7.0,43706.87
1192.2837803539562,1,2,1.0,82823.45
1931.310677708149,0,1,7.0,127533.55
2817.6596497297755,1,2,2.0,200968.63
794.463832724606,1,2,2.0,57066.59
1626.2815512655295,0,1,2.0,92991.67
1131.282824838825,1,2,6.0,85833.96
2341.5854495226777,0,1,2.0,135781.96
2280.0218433324967,0,2,6.0,216817.37
660.1768661097451,0,0,3.0,31495.33
716.5717285217921,1,1,2.0,37645.08
1015.163301939016,0,2,1.0,80212.66
1606.328894600577,0,0,6.0,88186.89
935.4538127843864,0,1,4.0,55972.6
153.29557239345692,0,0,6.0,8901.89
2309.103625098361,0,1,3.0,161906.97
518.4299088036673,1,1,1.0,24919.91
2817.6463501762764,0,0,7.0,183567.18
2720.602047977393,1,0,3.0,121995.96
2566.7570388247295,1,0,1.0,110208.4
1770.7228414200922,1,1,4.0,108428.96
2817.2735752703456,1,0,3.0,136179.65
2492.7849682648184,0,2,7.0,236099.3
127.20436245256226,1,0,7.0,6396.63
1643.7403863363018,1,1,2.0,84942.5
1277.763237371022,1,2,6.0,93017.59
715.9891269969597,1,1,1.0,33170.63
2140.5178870823397,0,0,1.0,104795.86
634.1920927296328,0,1,2.0,35981.65
1737.4958093354794,0,1,6.0,118860.68
1606.1642574450261,0,2,1.0,134681.28
2785.0864086973857,1,0,4.0,122245.04
701.3010268381587,0,1,2.0,33754.57
2415.3201214549986,1,1,4.0,129028.31
1207.598118200192,0,2,2.0,102347.32
1330.1135057527908,1,1,3.0,71053.91
1694.2525685448354,1,2,2.0,105795.25
1171.181942963932,1,2,3.0,77662.99
950.7435365808675,0,1,5.0,63058.05
178.22109843507212,0,1,2.0,9911.58
2230.4638265190633,1,2,2.0,148272.44
2259.2697520078677,0,1,5.0,172904.13
307.65027960013254,0,1,5.0,19385.59
2362.4391212773576,0,0,4.0,122638.42
1203.1149585533296,1,0,1.0,53281.73
1316.0166013604533,1,0,4.0,66108.47
2451.2643994439823,1,2,1.0,147918.74
2610.519980871659,1,0,7.0,132254.6
2139.4171054346866,1,2,2.0,169327.42
2766.6079247886173,1,2,7.0,233846.12
171.9527879528743,0,0,1.0,7956.34
121.23575238947437,1,2,7.0,9804.56
1664.445412939676,0,0,1.0,66801.52
1640.9010731215585,0,0,2.0,77675.55
1598.3641397973522,0,0,1.0,69651.98
350.30956076027405,0,2,7.0,37089.24
175.02695817450626,1,1,7.0,10041.26
1587.274189640539,1,1,2.0,86459.2
1030.000254720675,1,0,2.0,39237.13
269.2192090275622,1,2,4.0,19137.41
422.7339084760145,1,1,5.0,28399.83
1388.274568261506,1,1,6.0,91855.65
2624.6553742343062,0,2,1.0,205725.08
579.9004855019188,1,0,2.0,22303.01
204.91366782421497,1,2,2.0,16333.06
2679.311169259471,1,2,7.0,242337.01
1363.428250083188,1,1,5.0,85318.57
487.2634258096569,0,2,1.0,35513.0
1507.8133763714873,1,1,5.0,76694.25
1559.0324579108108,0,1,1.0,100711.04
2751.913278706698,0,2,4.0,246704.04
2008.0100269413933,1,2,1.0,115400.13
1695.3268693945029,0,1,6.0,118457.59
2226.3274550534325,0,2,5.0,204110.91
1512.5640950832874,1,2,3.0,104900.94
207.2600362049453,0,1,3.0,12266.39
780.2885611315738,1,2,6.0,63560.18
1447.5128830421625,0,1,7.0,100017.41
1363.3387382512672,0,2,6.0,132784.93
1584.6061897621178,0,1,2.0,98498.17
421.682138128877,0,0,6.0,21515.81
693.8895258251332,0,2,5.0,58831.14
2183.906008050095,0,1,5.0,149033.4
879.8371343074426,0,2,5.0,73398.52
915.7160230276537,0,0,3.0,50246.61
1395.788851393963,0,2,4.0,117298.63
2894.6551559186846,1,0,3.0,122674.36
2865.694976428947,1,0,1.0,111899.81
2397.235580966544,1,2,5.0,166887.06
1936.6094262490942,1,2,1.0,112750.48
1743.7772690341071,1,2,6.0,146698.59
617.4458967739909,0,2,3.0,51985.35
1446.782812080816,0,1,7.0,119837.99
1396.3667479038495,0,2,2.0,106929.7
1816.3216893726594,1,2,7.0,140997.93
1978.8298432182428,0,1,7.0,149481.15
1409.7112784864116,0,2,5.0,147862.91
521.2124221475631,1,1,2.0,27288.92
2021.8508070978455,1,2,6.0,153013.42
1351.4804101520656,0,2,7.0,133650.29
2598.7786392278344,1,1,3.0,148756.27
1056.0321568694842,0,0,4.0,59263.35
2650.330914048692,1,0,2.0,108544.75
1492.6074441265089,1,2,3.0,101844.81
1722.716853750441,0,2,5.0,129211.99
1403.5862449140334,1,0,1.0,51483.39
1086.7331907583978,1,0,3.0,47076.77
548.8980970534138,1,2,2.0,39875.72
753.1399780419398,0,1,4.0,47502.47
1933.0972580490957,0,0,7.0,110798.0
542.3983495359737,0,1,1.0,28882.93
1120.8342647087081,1,1,3.0,64068.74
1338.7096539419153,1,0,4.0,63849.4
1335.0036458704044,0,0,3.0,61210.25
691.357128063307,1,2,5.0,51554.47
2656.427098477495,1,2,7.0,208423.57
1537.4686098201926,1,2,2.0,107018.41
2683.4832340635935,0,0,1.0,127034.36
351.28104072821856,0,2,3.0,25575.69
2984.809507491951,0,1,5.0,191980.33
2552.328218607543,1,2,7.0,234956.03
2714.144630149197,0,0,3.0,133835.09
1197.7582415073746,1,1,5.0,69511.08
2491.3511604044165,0,2,4.0,228299.36
865.2167113362917,0,2,6.0,86689.78
760.2155578382433,0,1,3.0,44530.09
1102.454795958237,0,2,3.0,93223.67
358.61292215589714,0,0,6.0,19875.14
2137.115514619801,1,1,4.0,121182.38
2314.8760381093407,0,1,7.0,157454.59
842.1886814092812,0,2,7.0,86997.59
1083.001439230322,1,0,4.0,49643.54
444.19847192996394,0,2,7.0,46609.11
2403.8369813859877,1,0,1.0,85304.07
2748.3633569594954,1,0,3.0,114046.97
1392.4246778546656,1,2,6.0,103197.52
1388.3963980256399,0,2,5.0,117471.06
2066.071230680399,0,1,6.0,141410.49
1640.109101893623,0,2,3.0,138522.08
2819.7382794751134,0,2,2.0,211175.82
1361.8260632845695,1,1,3.0,68094.38
2703.736487582091,0,2,5.0,242916.95
927.4917396165288,0,1,1.0,51689.38
2619.955464899439,0,2,1.0,212616.16
1839.6326737815064,0,0,7.0,103193.42
2183.301781163189,1,0,7.0,124349.17
1398.2665694985803,1,1,5.0,90277.87
1735.2745711037385,0,2,2.0,123213.53
1818.492373135937,1,1,3.0,90928.2
2616.088088813279,0,2,1.0,208587.65
1348.3629759595804,0,1,6.0,94889.63
1359.007276327559,1,2,7.0,127329.27
2518.42587340195,0,0,1.0,105659.61
956.2337062161082,0,2,2.0,79546.61
747.1075889242255,1,0,4.0,33005.17
2617.0606169608377,1,1,3.0,141502.32
66.35709242201942,0,1,6.0,5502.27
943.5294701665465,1,2,3.0,70124.06
160.77494436788135,0,1,4.0,10867.07
727.4297574723229,0,2,5.0,66048.81
67.42249932876867,1,2,3.0,4773.19
2511.8531498617986,0,0,4.0,132900.18
1463.9848413605673,1,1,3.0,69344.43
1256.5785918950114,0,0,2.0,61621.57
580.817847682241,0,2,4.0,50631.1
2629.574396838188,1,2,2.0,203345.68
599.0261817849928,1,2,4.0,45584.29
713.2168726954513,0,2,5.0,62674.63
347.6968354142456,0,1,3.0,22897.45
161.1999917599439,1,1,3.0,9613.11
2863.1294079127674,1,1,2.0,145475.24
1832.1068056335066,1,2,4.0,129209.35
678.5224228168628,1,0,3.0,30322.99
2190.3782569473815,0,0,6.0,120503.5
1553.8009744162769,1,2,6.0,128202.43
894.3857711838724,0,0,3.0,42311.84
1877.983956887019,0,1,5.0,131216.45
1410.7668593176504,1,2,6.0,116570.4
650.5065292007882,0,1,4.0,40866.91
196.0484675066979,0,0,3.0,9452.5
506.62808916810957,1,2,3.0,34904.61
2630.5773138442214,0,2,7.0,226220.12
2983.5253800579626,0,1,7.0,203351.57
2640.8083248818384,1,0,5.0,134834.08
1650.8117511805833,1,1,1.0,81244.44
1182.4360403320907,1,2,6.0,92737.79
2689.304727915985,1,1,6.0,147170.5
1909.7439469974943,0,2,5.0,163587.36
1009.1591585148687,1,0,2.0,43581.36
1347.3746386324488,0,2,4.0,126097.58
1808.805899679925,0,2,5.0,163906.97
2286.5825384033988,1,1,6.0,121801.45
1672.764594849038,0,1,2.0,110329.77
450.32184160654276,0,2,3.0,40346.24
2224.4989084734448,0,0,4.0,112687.77
2627.929052432051,1,2,7.0,237775.45
1107.2985417072193,0,1,2.0,68957.62
1968.8824695670835,1,0,6.0,100589.99
2357.753998016862,1,2,1.0,150819.43
1850.8157760746928,0,1,7.0,128098.06
2518.67668542391,0,0,5.0,127447.08
2162.8479848631405,1,1,5.0,127829.78
454.6536137185573,0,2,1.0,35532.38
1754.2483092204202,1,2,6.0,140103.93
2331.6777544798024,0,1,3.0,146229.46
2019.6820949121848,1,0,1.0,88913.81
2319.5837404502113,0,2,3.0,207566.59
1897.5125944479037,0,1,3.0,113896.67
2480.971349573144,1,0,6.0,123415.01
343.5566959358685,1,2,2.0,23480.14
2595.699662129845,0,2,1.0,210424.78
1151.092858757476,1,2,4.0,83719.84
602.4183196701077,0,1,2.0,39403.99
539.0675429550395,0,0,4.0,31190.55
876.4215590495281,0,2,7.0,87549.31
1253.0514592478035,0,1,3.0,78788.45
2631.622288500251,0,1,1.0,141896.86
1320.1444822858723,1,0,5.0,65262.12
1743.4177056923984,0,2,2.0,141503.97
219.15458117689397,0,2,6.0,21726.07
672.7206298312967,1,2,4.0,48737.05
116.3506522603803,1,1,4.0,5996.6
1940.6372786206348,0,0,3.0,96615.84
2178.2061814511626,1,0,7.0,118770.6
2657.2016046475123,1,0,1.0,110142.46
1089.0123249586027,1,0,1.0,44168.33
574.1448916449789,1,1,7.0,37517.38
218.66095272943966,1,0,6.0,11762.53
1039.465826498524,0,2,4.0,87163.87
1677.3312178005272,0,0,4.0,80424.83
1866.8784275906123,0,1,1.0,101189.25
880.6176895714667,1,0,2.0,38957.32
2775.0439492158284,0,0,5.0,125374.01
1471.682032514468,1,2,6.0,119620.71
2639.900257153695,0,1,2.0,175784.37
1040.688053372026,0,2,1.0,76064.12
1287.7111423980843,1,2,4.0,103104.67
976.983593113315,0,2,6.0,94574.87
1758.475106504879,0,0,1.0,89726.68
996.324889656769,1,1,1.0,52902.36
2509.119002167498,1,1,4.0,148642.88
2899.274047279804,0,0,1.0,131119.09
647.5568590052092,0,2,6.0,61940.47
2167.6851724773514,0,2,6.0,204937.25
381.36269240568924,0,2,1.0,28404.5
2050.522961906966,1,0,2.0,83420.91
1847.3017948217107,1,0,1.0,75338.27
1954.923482167204,1,0,7.0,93960.91
363.68231499086505,0,2,2.0,27979.0
2743.7667231990486,0,0,6.0,160542.32
2912.4735352726047,1,2,7.0,263398.46
558.6014379022504,1,0,7.0,30802.88
2901.0153488330357,1,0,6.0,140019.9
2004.169931888548,1,2,7.0,177733.73
2166.2795285959396,0,0,6.0,114683.8
1250.7170148801304,0,1,3.0,80598.02
2134.5369469873344,1,2,6.0,181633.54
1442.3411850901418,0,2,3.0,117039.21
135.2917719960692,1,1,5.0,8222.15
2629.451058927,0,2,6.0,233703.07
1669.8855124848428,0,2,5.0,145346.32
487.16557223546147,0,2,3.0,35223.06
2287.280933053369,0,0,2.0,111338.71
2453.4923062398284,0,2,7.0,259394.61
873.7422150782766,1,0,4.0,39179.39
462.68425209989687,0,1,2.0,26434.57
652.9253366777253,1,0,5.0,31884.38
363.3486953877931,1,2,7.0,28836.66
805.1163557465675,0,2,4.0,77645.79
1911.8757223408577,0,1,1.0,108499.76
1138.1864836383954,1,1,1.0,57046.27
153.41006284193557,1,0,3.0,6537.53
2354.1541856679046,0,1,7.0,171717.15
941.5252416020317,0,1,7.0,73388.2
1243.2153874632422,1,1,2.0,67330.06
727.9019625437694,1,2,3.0,52735.08
194.63121713118494,1,0,4.0,9324.93
2671.2714964744096,0,0,2.0,135391.63
2231.294446471264,1,0,7.0,120072.54
183.99861903993462,0,2,4.0,15922.97
2597.573830880623,0,1,2.0,159634.78
1277.1270358309068,0,2,6.0,124119.11
404.6659474956457,1,0,4.0,18550.06
1634.331352021714,1,0,3.0,59196.72
1964.0285367756742,1,1,3.0,106215.58
2229.7813129431133,0,2,3.0,175144.45
2132.674972667447,1,2,1.0,143234.47
1131.329447658607,0,2,1.0,81761.3
741.2664891585183,0,0,6.0,44403.32
2189.021966757042,0,1,5.0,157567.58
578.3692244253431,0,0,5.0,30852.53
1314.0711473697897,0,1,7.0,84079.47
852.9705132293528,0,1,3.0,54363.34
162.25022667471126,1,1,6.0,9865.6
680.0668197809824,0,2,6.0,58160.97
1335.1057899132443,0,0,5.0,76771.23
30.81039863754854,0,1,3.0,1879.47
848.4307880017752,0,0,4.0,44260.28
1879.6713162965332,0,0,2.0,83287.29
2079.6280840735553,1,1,7.0,126138.62
2998.7748580398656,0,2,3.0,229509.18
418.78311310223626,1,0,6.0,17630.96
1313.7688553304265,1,1,2.0,68873.41
1178.6351007403835,1,1,5.0,72121.65
1194.108762988315,1,0,3.0,49072.13
2491.4706446485293,1,0,5.0,117968.33
388.2476005977793,0,2,6.0,32972.14
2591.3655819637693,0,1,4.0,185256.03
399.43681063747397,1,0,1.0,16771.12
1391.7505585291944,1,2,7.0,116198.38
340.8656985807153,0,1,5.0,23534.39
389.29055724094377,1,2,7.0,35782.56
1081.2564348801627,0,2,7.0,98087.87
1520.3480947892344,0,1,4.0,112908.08
877.5728846992464,1,2,3.0,69523.66
2852.2916399052638,1,0,7.0,143943.88
2547.631862524469,1,2,3.0,194981.88
534.8480159443459,1,2,1.0,32963.44
1132.408066033978,1,1,7.0,77091.72
453.6157673003124,0,2,7.0,46691.69
2164.0165482281313,0,2,4.0,179674.68
2882.9327430717863,0,0,5.0,162676.59
1665.506327838305,0,0,1.0,76472.81
2472.9302434343504,1,2,2.0,172553.86
244.4829061061313,1,1,6.0,12763.8
2356.8903404214734,1,0,4.0,119598.12
1027.1763060860976,0,0,3.0,53113.23
2720.324492422682,0,0,5.0,137160.52
1058.9789278647265,1,1,5.0,62017.68
1204.8220951093033,0,2,3.0,89092.97
1591.398434932567,0,2,6.0,152751.15
2287.1242004307087,1,2,3.0,163262.81
1534.6428546762843,1,0,6.0,66566.06
2449.6393073250492,1,1,3.0,133010.11
721.4962623978438,1,1,5.0,41372.93
1885.7273701802212,1,0,5.0,101080.75
1929.614647783516,1,0,7.0,102443.77
751.3118795861425,1,2,7.0,61695.95
1979.0856893469556,0,1,4.0,134418.74
1168.9816142355933,1,2,2.0,75603.14
697.828260642257,0,0,6.0,43639.5
2657.2226651778706,0,2,1.0,194320.98
2966.76310430587,1,1,3.0,165013.43
1123.6272619174852,1,1,4.0,57867.27
1694.2757789234374,1,2,2.0,115577.25
1670.186323544917,1,0,3.0,75392.91
2739.8517133823275,1,0,2.0,131493.18
765.1255216705434,1,0,2.0,30036.02
717.7195179217903,1,2,6.0,56312.28
46.712939966475744,1,1,7.0,3105.49
1358.614585979413,0,2,1.0,97968.87
1762.2252432013859,1,1,3.0,94535.44
1606.2081036820746,0,1,2.0,89086.29
1315.509614026709,1,1,7.0,84153.03
1362.3601074473493,1,2,1.0,85715.05
494.1497240626775,1,1,2.0,26552.76
2390.6939953155943,0,0,6.0,142444.62
244.45256001903329,1,0,2.0,11278.94
1442.7829552905428,1,0,6.0,71248.82
2970.2999222929793,0,0,7.0,173357.75
251.76209577199867,0,2,4.0,21662.91
816.0569497814857,0,2,5.0,61766.66
2330.882448412379,1,0,2.0,107479.03
1861.468331361642,0,2,5.0,164756.43
759.7174064513522,1,2,5.0,59143.73
2503.9814907178893,0,0,2.0,121109.68
697.8187694935827,0,1,6.0,49875.84
2536.0596668008507,0,1,3.0,164343.11
1050.3761313280763,1,1,1.0,54767.39
371.19861176172225,1,0,3.0,16727.4
152.8467462891919,1,0,4.0,7134.38
802.3902147211328,1,0,7.0,42905.2
1581.4874925181075,1,1,3.0,91689.19
1078.7419035411208,1,2,7.0,96369.35
709.0061584688901,0,1,4.0,47498.89
50.78532339090165,1,0,5.0,2402.54
954.5586775082386,1,0,2.0,43026.01
2874.862515107361,0,2,6.0,274060.95
2099.209723653869,0,0,5.0,120777.82
88.43083722113869,0,0,7.0,5130.74
2601.001601219216,0,2,4.0,215722.23
1151.451739947342,1,1,5.0,61015.59
2233.4852814468136,1,1,5.0,163532.84
2636.5837033809294,1,0,2.0,111169.08
2969.960417245276,0,1,5.0,195831.93
2137.500671876897,0,0,7.0,132245.34
2944.944731737375,0,1,1.0,164249.19
2634.9000234132945,1,1,1.0,144860.3
1383.1476313477199,1,1,3.0,79404.72
606.6986132958062,0,1,5.0,41056.3
1920.5338060352233,0,1,1.0,111258.98
655.7381068156693,0,1,4.0,42836.85
1087.8014216691438,1,1,6.0,73988.9
1258.5785382306965,1,0,4.0,58601.66
2597.0616297142524,1,1,6.0,174122.32
267.21789372224634,1,1,4.0,14357.95
1120.634493355434,1,2,4.0,82438.87
568.1276630818245,0,2,6.0,45797.11
1322.6136836127018,0,1,4.0,81007.21
647.5781098065127,1,2,3.0,44916.99
862.8536027487571,0,1,7.0,68858.87
1755.1519307682581,0,1,1.0,96315.63
2650.552005831627,1,1,1.0,128335.99
1267.3452126595066,0,2,3.0,97928.94
2736.7201905740867,1,1,3.0,138565.0
2922.129834742788,1,0,1.0,110709.48
845.236909025522,0,0,4.0,43051.5
1746.3013366043463,0,2,1.0,132313.82
2108.1864313997603,1,0,4.0,98788.22
2799.3705365522237,1,2,6.0,232493.84
1414.116026119531,0,0,5.0,75346.38
957.8399381692018,0,0,1.0,43170.2
1796.2980431945814,0,0,6.0,97152.42
1185.7883635799867,0,2,6.0,102486.4
1398.3912960038856,0,2,3.0,118231.89
1702.7220201782263,1,0,7.0,88858.61
561.1482275561038,0,2,3.0,45635.83
1358.7358505870934,0,2,5.0,114838.36
2591.0571301323707,0,2,6.0,227301.52
2995.20239475542,1,2,2.0,195459.77
2718.5200215082195,0,2,2.0,208603.65
734.3871693491628,0,0,5.0,38646.11
1878.6559547308236,0,2,4.0,166087.64
354.87321097775197,0,1,3.0,23579.01
821.2365981349589,1,2,3.0,67503.17
1473.6919744778684,1,1,2.0,85583.05
1365.7056329423904,0,0,1.0,64646.48
2829.449575084719,0,0,5.0,153138.33
2564.425714451363,1,1,1.0,123514.93
2592.333664068382,1,2,3.0,175128.01
2376.5862172965035,0,0,4.0,123469.4
2302.84186993253,0,0,5.0,128159.7
1863.9605847878684,1,1,7.0,104997.52
1192.5234432693474,0,2,6.0,119946.9
52.45505304666385,1,0,3.0,2251.36
383.1738655905956,1,0,4.0,16094.48
152.73574990825932,1,0,3.0,6353.79
2472.9988583106715,1,2,7.0,226246.86
1510.8464154771063,0,2,6.0,135452.66
2093.598978219872,1,0,3.0,82682.99
681.9967697378448,0,0,4.0,34520.53
243.47953218061934,1,1,6.0,16056.49
1419.8632878719468,1,0,7.0,66532.03
233.74839417993726,0,0,2.0,11445.15
1228.4077653224397,1,1,3.0,66366.12
879.0656991735813,1,1,7.0,56514.03
728.4156810352767,0,2,3.0,51941.01
1080.0662146503164,0,2,3.0,94976.98
1687.0396870014947,1,0,6.0,89631.68
749.3906663117169,0,0,2.0,35874.66
2354.2748996139985,0,2,4.0,189445.81
938.7492321754072,0,1,5.0,63519.49
2150.8907902263536,1,2,7.0,185282.7
2611.2749760660854,0,2,1.0,206340.71
686.3438791200755,0,1,5.0,48542.97
1830.3155822366919,0,0,1.0,91118.32
1315.3948541181849,1,0,3.0,62655.77
1286.6030745350515,0,2,4.0,109114.73
2745.5965768659566,1,2,6.0,212356.04
1551.2036441571215,0,0,4.0,79884.59
1255.9890358618907,1,1,1.0,64785.42
2106.0069779484543,1,0,6.0,105632.93
1992.2975542842446,1,2,4.0,141561.54
2375.899602966345,1,0,1.0,97437.68
644.9154124983419,0,2,7.0,59710.5
2851.763727048464,1,2,7.0,225561.76
672.3857794976004,0,1,2.0,37871.12
465.0727921254402,1,2,6.0,40252.52
1807.5553975788914,0,1,2.0,97606.71
2106.1041363702016,0,2,6.0,209915.31
725.5112029978741,1,0,4.0,32020.11
1811.7429874495592,0,2,6.0,171358.21
807.9733258208013,0,2,3.0,73330.15
1406.75725244827,1,2,4.0,105835.33
2902.5500348531455,0,0,6.0,165825.38
1699.426038122914,1,0,6.0,83131.08
1500.7052552773341,1,0,6.0,75236.92
2346.579878396939,0,2,3.0,191596.13
2301.5898720825026,1,2,7.0,192892.56
2334.5323473897565,0,0,4.0,124807.91
1167.6053316409823,1,1,6.0,79326.29
2174.833757467173,0,0,7.0,119717.79
2032.6944675588836,0,2,1.0,131214.76
262.2478661444618,0,2,6.0,23416.6
865.6368816990174,1,0,3.0,38782.8
2074.4631374814,1,2,7.0,179744.61
2215.050477773426,0,2,5.0,198156.49
161.18832558271706,1,2,7.0,15044.44
288.78901742295955,0,0,4.0,14892.66
1499.6854255998526,1,2,6.0,119003.85
1453.7552403759707,0,2,5.0,128337.59
287.7215035839717,0,2,4.0,25429.93
715.8028284494096,0,2,6.0,64114.51
1176.262304371442,0,0,2.0,52343.85
696.338585035733,1,1,6.0,40528.0
617.3007903092148,0,2,6.0,58881.75
2335.3115197522097,1,2,3.0,153022.51
533.0134835851702,0,1,3.0,33492.99
2163.1953156857817,0,1,1.0,132167.14
482.2263861749634,0,1,5.0,35772.38
353.22428952412974,0,2,6.0,33364.15
1812.2243372929652,0,2,5.0,169165.65
2371.238843924562,0,1,4.0,146418.89
1294.0679394198585,1,1,3.0,70851.81
843.0947327483443,0,0,6.0,42126.19
2693.8437120626395,0,1,3.0,171884.96
2746.2924616099003,0,0,2.0,115093.93
195.1532839951802,1,1,1.0,9118.69
1035.145804818018,0,2,4.0,89199.3
1675.9814835051384,0,2,1.0,118713.21
932.8072142313541,1,2,7.0,90335.25
2570.3580799830515,0,2,3.0,215516.61
1814.9982143026616,0,0,4.0,99220.32
529.1050271981659,0,1,3.0,33059.1
1952.8320504432274,1,0,6.0,103849.35
601.550946885814,0,2,7.0,56024.47
2605.211053218814,0,1,7.0,202186.39
1612.9769492920502,1,2,1.0,110565.87
1118.3805292261168,1,1,5.0,59668.49
2606.5510363265776,1,0,6.0,134691.69
199.0864259926248,1,1,6.0,14116.74
